Common Name;Internal Identifier;Relative Entropy;Reference Entity Count;Entity Count;Query Entity Count;Reference Doc Count;Doc Count;Query Doc Count;Entrez Gene Identifier;GO Identifier;KEGG Identifier;ATC Code;Protein Domain;Protein Family;Cytoband;Chromosome
NES;HS040031;0.0259;10707;65;0;4543;32;3049;10763;0005737, 0005882, 0019215, 0005198, 0007420, 0048858, 0031076, 0000086, 0043066, 0043086, 0032091, 0030844, 2000179, 0072089;;;;;1q23.1;1
RBFOX3;HS085126;0.0219;3588;28;0;2482;24;3049;146713;0005737, 0043025, 0005634, 0003677, 0000166, 0003723, 0006397, 0000381, 0008380;;;;;17q25.3;17
CD34;HS056527;0.0210;35579;106;0;22155;49;3049;947;0016324, 0009925, 0009897, 0036053, 0005887, 0045171, 0005764, 0048471, 0030246, 0043199, 0016337, 0001935, 0003158, 0071971, 0072011, 0003094, 0006536, 0071425, 0050900, 0035759, 0072254, 0030195, 1900035, 1900038, 0010629, 1900041, 0060547, 0045019, 0032720, 0038001, 0045766, 0010628, 1900168, 0071657, 0032733, 0042482, 0071636, 2001214, 0008217, 0050776, 0007165, 0001894, 0060290, 0061042;04640, 04514;;;;1q32;1
AQP4;HS046916;0.0203;11476;106;0;2609;23;3049;361;0016323, 0005911, 0005737, 0009897, 0005887, 0043234, 0030315, 0015288, 0015250, 0015670, 0071392, 0071346, 0007588, 0007565, 0042538, 0050891, 0007399, 0051260, 0070295, 0051384, 0009314, 0007605;04962, 04976;;;;18q11.2-q12.1;18
ENO1;HS043054;0.0191;14232;36;0;9447;33;3049;2023;0005829, 0070062, 0031430, 0005634, 0000015, 0005886, 0003677, 0000287, 0004634, 0003700, 0003714, 0006094, 0006096, 0030308, 0000122, 0009615, 0044281, 0006351;03018, 01230, 01200, 01100, 00010, 04066;;;;1p36.2;1
GRIN2B;HS045867;0.0183;7284;48;0;2928;22;3049;2904;0030054, 0009986, 0017146, 0043005, 0014069, 0045211, 0008021, 0005262, 0005234, 0016594, 0004972, 0008270, 0001662, 0048266, 0050966, 0001701, 0007612, 0007611, 0007613, 0060079, 0048167, 0045471, 0007423, 0001964, 0001967, 0007268;04014, 04015, 04728, 05322, 04713, 04724, 05033, 04080, 04720, 05014, 05030, 05016, 05031, 05034, 05010;;;;12p12;12
MGMT;HS047980;0.0182;14438;57;0;3981;24;3049;4255;0005654, 0005509, 0003677, 0009008, 0003908, 0071479, 0071407, 0034599, 0006307, 0006266, 0006281, 0060644, 0060548, 0045739, 0043281, 0042493, 0045471, 0051593, 0009636;;;;;10q26;10
OLIG2;HS039600;0.0176;1613;19;0;696;15;3049;10215;0005737, 0005634, 0003677, 0003705, 0042552, 0045665, 0000122, 0048663, 0048714, 0021522, 0021530, 0021794;;;;;21q22.11;21
AVP;HS050003;0.0171;119445;87;0;35618;55;3049;551;0005829, 0030425, 0005576, 0005615, 0030141, 0043027, 0005184, 0004672, 0004871, 0007267, 0007204, 0070371, 0006091, 0007625, 0042538, 0007626, 0002125, 0042711, 0050891, 0043066, 0007621, 0090201, 0051970, 0043084, 0030819, 0030307, 0008284, 0032849, 0010628, 0014049, 0033138, 0031394, 0003084, 0045907, 0070528, 0035813, 0045471, 0035094, 0035176, 0043252, 0055085, 0042310, 0006833;04962, 04080, 04270;;;;20p13;20
ABCG2;HS056498;0.0171;16644;116;0;4006;23;3049;9429;0016021, 0005886, 0005524, 0015232, 0042803, 0008559, 0006879, 0046415;02010, 04976;;;;4q22;4
EPM2A;HS053799;0.0167;751;65;0;178;11;3049;7957;0005829, 0005783, 0005634, 0005886, 0005844, 0004722, 0004725, 0008138, 2001070, 0007610, 0005977, 0007399;;;;;6q24;6
DCX;HS042498;0.0164;3816;41;0;1500;17;3049;1641;0005829, 0005874, 0005875, 0043005, 0008017, 0048675, 0007411, 0007420, 0007417, 0021952, 0048813, 0035556, 0001764;;;;;Xq22.3-q23;X
ENO2;HS043061;0.0159;18935;78;0;7505;27;3049;2026;0005829, 0043204, 0000015, 0001917, 0005886, 0000287, 0004634, 0006094, 0006096, 0044281;01230, 04066, 03018, 00010, 01100, 01200;;;;12p13;12
SLC1A2;HS052459;0.0156;6312;69;0;1733;17;3049;6506;0030673, 0016021, 0005886, 0015501, 0005313, 0017153, 0030534, 0031668, 0070779, 0051938, 0035264, 0010259, 0046326, 0043200, 0042493, 0009611, 0007268, 0021537, 0007632;05014, 04724;;;;11p13-p12;11
GRIN1;HS045863;0.0149;3695;40;0;1220;15;3049;2902;0030054, 0009986, 0032590, 0043197, 0060076, 0017146, 0014069, 0045211, 0043083, 0008021, 0043195, 0005262, 0005509, 0005516, 0005234, 0016595, 0016594, 0004972, 0042165, 0022843, 0008344, 0055074, 0006812, 0006874, 0071287, 0021987, 0001661, 0035235, 0007616, 0060179, 0043524, 0008355, 0021586, 0043065, 2000463, 0045944, 0060134, 0018964, 0050770, 0048814, 0048169, 0043576, 0051963, 0007585, 0001975, 0051592, 0045471, 0060992, 0043278, 0048511, 0019233, 0035176, 0001967, 0035249, 0008542;05033, 04015, 05030, 05016, 04080, 05010, 05031, 04720, 04713, 05034, 05014, 04014, 04724, 04020;;;;9q34.3;9
NHLRC1;HS047164;0.0131;571;51;0;175;9;3049;378884;0005783, 0005634, 0048471, 0004842, 0008270, 0031398, 0043161, 0000209;04120;;;;6p22.3;6
ADAM22;HS049442;0.0128;294;24;0;100;8;3049;53616;0016021, 0005178, 0004222, 0008270, 0008344, 0007155, 0007417, 0022011, 0007162, 0006508;;;;;7q21;7
LGI2;HS050096;0.0128;33;13;0;15;6;3049;55203;0005576;;;;;4p15.2;4
GAD2;HS044495;0.0127;5319;37;0;1898;15;3049;2572;0031225, 0030424, 0030054, 0061202, 0005829, 0000139, 0048471, 0005886, 0042734, 0030672, 0016595, 0004351, 0030170, 0006540, 0042136, 0007269, 0042493;00250, 00410, 00650, 00430, 04727, 04940, 01100;;;;10p11.23;10
