Common Name;Internal Identifier;Relative Entropy;Reference Entity Count;Entity Count;Query Entity Count;Reference Doc Count;Doc Count;Query Doc Count;Entrez Gene Identifier;GO Identifier;KEGG Identifier;ATC Code;Protein Domain;Protein Family;Cytoband;Chromosome
KCNH7;HS055843;0.0052;51;4;0;22;1;1042;90134;0005887, 0005242, 0004871, 0005249, 0007623, 0051291, 0042391, 0007268;;;;;2q24.2;2
No mapping: HS052324;HS052324;0.0052;58;1;0;22;1;1042;;;;;;;null;null
DGCR2;HS056974;0.0052;53;7;0;22;1;1042;9993;0016021, 0030246, 0007155, 0009887;;;;;22q11.21;22
SPTBN4;HS051361;0.0051;53;4;0;23;1;1042;57731;0005912, 0043203, 0043194, 0070852, 0005829, 0033268, 0016363, 0033270, 0005886, 0016605, 0008091, 0003779, 0030506, 0005543, 0030507, 0005200, 0051693, 0007628, 0007411, 0061337, 0021952, 0045162, 0007016, 0090002, 0009566, 0010459, 0040018, 0033135, 0002028, 0007605, 0019226, 0016192;;;;;19q13.13;19
MED13L;HS038116;0.0051;75;9;0;23;1;1042;23389;0016592, 0001104;;;;;12q24.21;12
No mapping: HS054460;HS054460;0.0051;46;1;0;23;1;1042;;;;;;;null;null
KANSL1;HS045472;0.0051;74;10;0;24;1;1042;284058;0000123, 0071339, 0043984, 0043981, 0043982;;;;;17q21.31;17
No mapping: HS044238;HS044238;0.0051;68;1;0;24;1;1042;;;;;;;null;null
No mapping: HS040596;HS040596;0.0051;43;1;0;24;1;1042;;;;;;;null;null
CALN1;HS054683;0.0051;54;1;0;24;1;1042;83698;0005794, 0016021, 0048471, 0005886, 0032588, 0005509;;;;;7q11;7
CLIC2;HS040847;0.0050;99;4;0;26;1;1042;1193;0034707, 0005737, 0005634, 0005254, 0004602, 0005247, 0060315, 0051099, 0010881;;;;;Xq28;X
EIF2B2;HS055714;0.0050;71;5;0;26;1;1042;8892;0005829, 0005851, 0005524, 0005525, 0003743, 0051716, 0042552, 0014003, 0001541, 0006446, 0009749, 0009408, 0043434, 0006413;03013;;;;14q24.3;14
No mapping: HS056991;HS056991;0.0050;75;3;0;26;1;1042;;;;;;;null;null
KCND1;HS047073;0.0050;844;2;0;731;2;1042;3750;0030425, 0005886, 0008076, 0005251, 0046872, 0051260, 0007268;;;;;Xp11.23;X
No mapping: HS050376;HS050376;0.0050;70;1;0;28;1;1042;;;;;;;null;null
CRELD1;HS053618;0.0049;79;1;0;29;1;1042;78987;0016021, 0005509, 0003279, 0003197;;;;;3p25.3;3
PCCB;HS048732;0.0049;51;1;0;31;1;1042;5096;0005829, 0005759, 0005524, 0004658, 0006768, 0006635, 0019626;01200, 00640, 00630, 00280, 01100;;;;3q21-q22;3
MT-ND5;HS085719;0.0048;1256;2;0;782;2;1042;4540;0016021, 0005747, 0008137, 0006120, 0044281;01100, 00190, 05012;;;;;placenta
No mapping: HS048831;HS048831;0.0048;73;4;0;32;1;1042;;;;;;;null;null
ACSF3;HS042910;0.0048;68;4;0;32;1;1042;197322;0005739, 0005524, 0090409, 0006633, 0090410;;;;;16q24.3;16
No mapping: HS048557;HS048557;0.0048;52;1;0;32;1;1042;;;;;;;null;null
HIST1H1C;HS046106;0.0048;1653;2;0;796;2;1042;3006;0000786, 0005634, 0003677, 0006334;;;;;6p21.3;6
TMEM70;HS049901;0.0048;105;1;0;33;1;1042;54968;0032592, 0005743, 0033615;;;;;8q21.11;8
IDS;HS046615;0.0047;2791;7;0;827;2;1042;3423;0043202, 0004423, 0046872, 0005975, 0030207;04142, 00531, 01100;;;;Xq28;X
ALG8;HS053667;0.0047;77;6;0;36;1;1042;79053;0005789, 0016021, 0000033, 0006488, 0043687, 0018279;01100, 00510;;;;11q14.1;11
BBS10;HS053927;0.0047;97;1;0;37;1;1042;79738;0005929, 0005524, 0044267, 0051131, 0035058, 0045494, 0043254, 0050896, 0007601;;;;;12q21.2;12
CNNM1;HS044935;0.0047;112;1;0;37;1;1042;26507;0016021, 0005886, 0030554, 0006811;;;;;10q24.2;10
OGDH;HS048558;0.0047;1301;2;0;857;2;1042;4967;0005759, 0031966, 0045252, 0034602, 0004591, 0030976, 0006103, 0034641, 0021695, 0006096, 0021766, 0006554, 0006734, 0061034, 0021860, 0021756, 0006104, 0022028, 0021794, 0006099;00310, 00020, 01200, 01100, 00380;;;;7p14-p13;7
TRNL1;HS066611;0.0047;53;2;0;38;1;1042;4567;;;;;;;placenta
CAV3;HS055477;0.0046;3155;9;0;874;2;1042;859;0005901, 0009986, 0016010, 0005783, 0000139, 0045121, 0031594, 0030315, 0031982, 0005246, 0071253, 0019870, 0008022, 0032403, 0032947, 0017080, 0007015, 0055013, 0070836, 0016049, 0042632, 0031122, 0007204, 0090002, 0042593, 0060347, 0046716, 0007517, 0007520, 0051926, 0010614, 0061052, 0045792, 0043407, 0051001, 1901380, 1901017, 2000009, 0060299, 0051647, 0001778, 0008284, 0031116, 0010831, 2000060, 0072659, 0060762, 0090279, 1901019, 0002027, 1900825, 0051394, 1900744, 0051896, 0038009, 0014819, 2000649, 0017015, 0086005, 0060373, 0060307, 0033292, 0006641;04510, 05100, 05205, 04144;;;;3p25;3
GINS2;HS049201;0.0046;121;1;0;41;1;1042;51659;0005654, 0006271, 0000278;;;;;16q24.1;16
No mapping: HS046035;HS046035;0.0046;76;1;0;41;1;1042;;;;;;;null;null
DEPDC5;HS056707;0.0046;159;1;0;42;1;1042;9681;0005829, 0005765, 0048471, 0005096, 0035556, 0043547;;;;;22q12.3;22
ABR;HS045858;0.0046;1950;2;0;912;2;1042;29;0005829, 0005886, 0005096, 0005543, 0030675, 0005089, 0030036, 0097190, 0007420, 0042472, 0030336, 0050728, 0043314, 0050885, 0048011, 0043065, 0050766, 0051056, 0032496, 0007264;;;;;17p13.3;17
PPP6R2;HS056725;0.0046;1974;2;0;913;2;1042;9701;0005737, 0043231;;;;;22q13.33;22
No mapping: HS085808;HS085808;0.0045;132;1;0;45;1;1042;;;;;;;null;null
ORM1;HS048591;0.0045;16982;5;0;6083;4;1042;5004;0005615, 0006953, 0002682, 0006810;;;;;9q32;9
IRX4;HS048687;0.0045;141;1;0;46;1;1042;50805;0005634, 0043565, 0003700, 0048561, 0007507;;;;;5p15.3;5
NALCN;HS044629;0.0045;165;10;0;47;1;1042;259232;0016021, 0005886, 0005272, 0005244;;;;;13q32.3;13
DNASE1L1;HS042719;0.0044;109;1;0;48;1;1042;1774;0005783, 0004536, 0003677, 0016888, 0006308, 0006259;;;;;Xq28;X
SLC25A1;HS052597;0.0044;100;2;0;48;1;1042;6576;0016021, 0005743, 0015137, 0006094, 0035338, 0006843, 0044281, 0019432;;;;;22q11.21;22
SUCLA2;HS055633;0.0044;144;15;0;49;1;1042;8803;0005759, 0005524, 0046872, 0004775, 0006105, 0006781, 0006099;00020, 01200, 01100, 00640;;;;13q12.2-q13.3;13
CKM;HS040692;0.0044;1715;3;0;985;2;1042;1158;0005829, 0005524, 0004111, 0034641, 0006600, 0046314;01100, 00330;;;;19q13.32;19
EFHC1;HS040572;0.0044;193;2;0;50;1;1042;114327;0005930, 0005929, 0043025, 0005509, 0008022;;;;;6p12.3;6
OPRD1;HS048570;0.0044;6082;4;0;3211;3;1042;4985;0043679, 0005737, 0032590, 0005887, 0045121, 0045211, 0031982, 0038046, 0007193, 0008344, 0071363, 0007187, 0006955, 0007218, 0007200, 0000060, 0051924, 0051930;04080;;;;1p36.1-p34.3;1
AUTS2;HS044744;0.0043;188;1;0;54;1;1042;26053;;;;;;7q11.22;7
CTC1;HS054183;0.0043;161;7;0;55;1;1042;80169;0070188, 0003697, 0048539, 0071425, 0035264, 0045740, 0048146, 0010389, 0090399, 0006974, 0048536, 0000723, 0010833;;;;;17p13.1;17
PHGDH;HS044832;0.0043;2302;2;0;1040;2;1042;26227;0005829, 0009055, 0051287, 0004617, 0007420, 0022402, 0034641, 0009448, 0021782, 0006541, 0006544, 0006564, 0021915, 0031175, 0010468, 0021510, 0019530, 0006566;01230, 00260, 01200, 01100;;;;1p12;1
AGK;HS050459;0.0043;210;1;0;56;1;1042;55750;0031966, 0047620, 0005524, 0001729, 0004143, 0003951, 0046513, 0046486, 0007205;00561, 01100;;;;7q34;7
PTDSS2;HS054413;0.0043;189;1;0;56;1;1042;81490;0005789, 0016021, 0003882, 0006659;01100, 00564;;;;11p15.5;11
TFAM;HS052978;0.0043;3001;2;0;1049;2;1042;7019;0042645, 0003682, 0008301, 0070363, 0003700, 0006261, 0033108, 0045893, 0006356, 0006391;05016;;;;10q21;10
No mapping: HS056232;HS056232;0.0043;205;4;0;58;1;1042;;;;;;;null;null
TK2;HS053035;0.0043;133;1;0;58;1;1042;7084;0005743, 0005759, 0005524, 0004137, 0016773, 0004797, 0046092, 0009262, 0006264, 0006206, 0043097, 0046104;01100, 00240, 00983;;;;16q22-q23.1;16
HEPACAM;HS043339;0.0043;432;1;0;58;1;1042;220296;0030424, 0005911, 0005737, 0016021, 0007155, 0007050, 0034613, 0040008;;;;;11q24.2;11
KCNT1;HS051251;0.0042;119;9;0;59;1;1042;57582;0008076, 0015269, 0005249;;;;;9q34.3;9
SRGAP3;HS056895;0.0042;189;2;0;61;1;1042;9901;0005829, 0005096, 0043547, 0051056, 0007264;04360;;;;3p25.3;3
