Common Name;Internal Identifier;Relative Entropy;Reference Entity Count;Entity Count;Query Entity Count;Reference Doc Count;Doc Count;Query Doc Count;Entrez Gene Identifier;GO Identifier;KEGG Identifier;ATC Code;Protein Domain;Protein Family;Cytoband;Chromosome
EFNB3;HS042850;0.0081;403;2;0;161;1;510;1949;0005887, 0046875, 0005005, 0007628, 0016198, 0007267, 0019048, 0007399;04360;;;;17p13.1;17
SACS;HS044877;0.0080;605;4;0;173;1;510;26278;0030424, 0070852, 0030425, 0005739, 0005634, 0005524, 0051087, 0008219, 0090084, 0006457;;;;;13q12;13
STAP2;HS050352;0.0079;557;1;0;177;1;510;55620;0005737, 0005634, 0005886, 0005543;;;;;19p13.3;19
PTF1A;HS044451;0.0077;661;1;0;194;1;510;256297;0005737, 0005634, 0005667, 0003677, 0001077, 0043565, 0009790, 0031018, 0031017, 0030902, 0048663, 0006355, 0060042, 0048384, 0009888;;;;;10p12.2;10
KCNJ13;HS047131;0.0074;713;1;0;232;1;510;3769;0008076, 0005242;04974;;;;2q37;2
GALR2;HS055640;0.0074;663;1;0;232;1;510;8811;0016021, 0005886, 0004966, 0007188, 0007586, 0007204, 0007631, 0007611, 0007275, 0006936, 0007194, 0031175;04080;;;;17q25.3;17
RBBP8;HS051580;0.0072;889;4;0;248;1;510;5932;0017053, 0003684, 0001106, 0000014, 0001835, 0051301, 0010792, 0000724, 0000082, 0031572, 0007126, 0007067;;;;;18q11.2;18
PEO1;HS050791;0.0072;690;3;0;248;1;510;56652;0042645, 0043139, 0005524, 0003697, 0008219, 0006268, 0006264, 0034214, 0051260, 0006390;;;;;10q24;10
SDCBP2;HS045119;0.0072;484;2;0;249;1;510;27111;0005737, 0005886, 0042803, 0035556, 0046907, 0007399;;;;;20p13;20
CELF3;HS040376;0.0072;633;1;0;251;1;510;11189;0005737, 0005634, 0003729, 0000166, 0000398, 0048026, 0000381, 0030317, 0007283;;;;;1q21;1
GALR1;HS044584;0.0070;853;1;0;288;1;510;2587;0016021, 0005886, 0004966, 0042923, 0007189, 0007586, 0007204, 0007194;04080;;;;18q23;18
HOXA1;HS046278;0.0068;929;7;0;305;1;510;3198;0005634, 0043565, 0003700, 0021599, 0009952, 0048844, 0021953, 0090103, 0050890, 0048702, 0021612, 0021754, 0008045, 0050905, 0007634, 0042473, 0045944, 0050795, 0021569, 0021570, 0021571, 0060876, 0007605, 0006351;;;;;7p15.3;7
KCNQ3;HS047156;0.0068;839;1;0;307;1;510;3786;0043194, 0033268, 0008076, 0005251, 0007411, 0060081, 0007268;04725;;;;8q24;8
GBE1;HS044894;0.0067;1065;2;0;327;1;510;2632;0005829, 0003844, 0043169, 0004553, 0006006, 0005978, 0044281;01100, 00500;;;;3p12.3;3
NCS1;HS044009;0.0067;1379;1;0;329;1;510;23413;0030424, 0030054, 0005737, 0031410, 0005829, 0030425, 0032580, 0043231, 0048471, 0005886, 0014069, 0045211, 0005509, 0005245, 0048015, 0045921, 0010975;;;;;9q34;9
AIRE;HS046332;0.0065;881;5;0;354;1;510;326;0015629, 0005737, 0005634, 0005886, 0003682, 0042393, 0044212, 0045182, 0008270, 0006959, 0006955, 0045944, 0045893, 0006417, 0006351;04120, 05340;;;;21q22.3;21
KCNN3;HS047150;0.0064;1424;3;0;378;1;510;3782;0005737, 0016021, 0005886, 0016286, 0007268;04911;;;;1q21.3;1
PAICS;HS039918;0.0063;836;1;0;396;1;510;10606;0005829, 0034023, 0005524, 0004638, 0004639, 0006189, 0009113, 0009168;00230, 01100;;;;4q12;4
ABCG2;HS056498;0.0063;16644;4;0;4006;2;510;9429;0016021, 0005886, 0005524, 0015232, 0042803, 0008559, 0006879, 0046415;02010, 04976;;;;4q22;4
ESCO2;HS042277;0.0062;1030;2;0;421;1;510;157570;0000785, 0005654, 0046872, 0016746, 0000278, 0034421, 0006275;;;;;8p21.1;8
KCNJ6;HS047125;0.0062;1238;1;0;423;1;510;3763;0005794, 0008076, 0015467, 0007268;04725, 04723, 04726, 04713, 04915, 05032, 04727, 04728;;;;21q22.1;21
KCNK2;HS047140;0.0062;1564;3;0;430;1;510;3776;0005886, 0008076, 0015271, 0007186, 0007268;04971;;;;1q41;1
NPTX2;HS048486;0.0061;1054;1;0;440;1;510;4885;0005576, 0046872, 0007268;;;;;7q21.3-q22.1;7
KCNN4;HS047151;0.0060;1864;3;0;466;1;510;3783;0008076, 0015269, 0016286, 0006816, 0006884, 0006952, 0045332, 0050714, 0050862, 0046541, 0030322, 0007268;04970, 04974, 04911;;;;19q13.2;19
AMPH;HS045214;0.0058;1340;3;0;519;1;510;273;0015629, 0030054, 0008021, 0030672, 0006897, 0007612, 0007268, 0048488;04666;;;;7p14-p13;7
ST3GAL4;HS052382;0.0057;1034;1;0;554;1;510;6484;0005576, 0032580, 0000139, 0030173, 0003836, 0047288, 0018146, 0016266, 0043687, 0018279;00601, 01100;;;;11q24.2;11
KCNJ1;HS047117;0.0056;2141;1;0;561;1;510;3758;0008076, 0005524, 0005242, 0005546, 0072358, 0007588, 0001822, 0009791, 1900128, 0070294, 0007268, 0001894;04960, 04971;;;;11q24;11
AGL;HS042724;0.0056;1434;8;0;564;1;510;178;0005829, 0016234, 0043033, 0005634, 0016529, 0004134, 0004135, 0030247, 0006006, 0005978, 0005980, 0051384, 0007584, 0044281;00500, 01100;;;;1p21;1
PNMA2;HS039981;0.0056;1039;1;0;582;1;510;10687;0005730, 0006915;;;;;8p21.2;8
GPHN;HS039626;0.0055;2004;1;0;602;1;510;10243;0030054, 0005737, 0005856, 0005886, 0045211, 0005524, 0046872, 0016740, 0007529, 0006777, 0032324, 0006767;04727;;;;14q23.3;14
MAGEE1;HS051328;0.0054;654;1;0;642;1;510;57692;0030425, 0016010, 0005634, 0048471, 0045211;;;;;Xq13.3;X
KCND2;HS047078;0.0053;1948;2;0;653;1;510;3751;0009986, 0043197, 0005886, 0008076, 0005250, 0046872, 0051260, 0001508, 0007268;04726;;;;7q31;7
PDIA3;HS045930;0.0053;2123;2;0;683;1;510;2923;0009986, 0005788, 0042470, 0004197, 0004629, 0003756, 0015035, 0002479, 0045454, 0006662, 0043065, 0043687, 0006606, 0018279, 0006621, 0007165;04141, 04612;;;;15q15;15
HLA-C;HS092203;0.0052;1813;2;0;692;1;510;3106;0031901, 0012507, 0000139, 0071556, 0042612, 0030670, 0005886, 0042605, 0005102, 0002479, 0002480, 0060333, 0019048, 0001916, 0050776, 0060337, 0005887, 2001198, 0032655, 0032675, 0002667, 0016021, 0002474, 0006955, 0016045;05168, 05166, 04144, 05332, 05203, 05330, 05169, 04145, 05416, 04612, 04940, 04514, 05320, 04650;;;;6p21.3;6
KCND1;HS047073;0.0051;844;1;0;731;1;510;3750;0030425, 0005886, 0008076, 0005251, 0046872, 0051260, 0007268;;;;;Xp11.23;X
SLC5A8;HS042389;0.0050;1707;2;0;767;1;510;160728;0016324, 0016021, 0005886, 0015293, 0006915, 0006811, 0006814, 0055085;;;;;12q23.1;12
HDAC4;HS056775;0.0050;2435;1;0;780;1;510;9759;0031672, 0042641, 0005737, 0005829, 0000118, 0031594, 0017053, 0030018, 0003677, 0004407, 0032041, 0097372, 0046969, 0046970, 0030955, 0003714, 0008270, 0030183, 0014898, 0006338, 0070932, 0070933, 0006954, 0008285, 0045820, 0010832, 0045668, 0043433, 0000122, 0007399, 0002076, 0034983, 0008284, 0033235, 0051091, 0045944, 0010882, 0043393, 0048742, 0014894, 0042493, 0070555, 0001501, 0006351;05034, 05203, 05206, 05169;;;;2q37.3;2
GLI3;HS045251;0.0050;2680;5;0;794;1;510;2737;0005929, 0005829, 0016607, 0005730, 0072372, 0017053, 0003682, 0042826, 0046872, 0043565, 0003700, 0060873, 0009952, 0060840, 0007411, 0001658, 0048593, 0061005, 0021801, 0048589, 0048566, 0048557, 0042733, 0048704, 0021798, 0021861, 0060364, 0007507, 0007442, 0001701, 0060366, 0022018, 0060875, 0030324, 0060594, 0030318, 0001656, 0046639, 0043066, 0090090, 0008285, 0045665, 0045879, 0000122, 0045060, 0043585, 0042475, 0048709, 0021631, 0060021, 0046638, 0032332, 0002052, 0045669, 0042307, 0045944, 0016485, 0009954, 0060367, 0007224, 0060831, 0021776, 0021775, 0070242, 0043586, 0006351;04340, 05200, 05217;;;;7p13;7
KCNJ2;HS047119;0.0048;2461;1;0;844;1;510;3759;0030425, 0043025, 0008076, 0005242, 0005546, 0086008, 0030007, 0015693, 0086012, 0010107, 0051289, 0086002, 0086091, 0060306, 0060075, 0014861, 0055119, 0090076, 0007268;04725, 04971;;;;17q24.3;17
LHCGR;HS047619;0.0048;1782;1;0;848;1;510;3973;0005768, 0005887, 0038106, 0035472, 0004964, 0007190, 0071371, 0046544, 0007187, 0042700, 0030539, 0008584, 0001541, 0007200, 0043950, 0032962, 0090030, 0072520, 0007283, 0060065;04020, 04080, 04913, 04917;;;;2p21;2
KCNK3;HS047142;0.0048;2357;2;0;859;1;510;3777;0005887, 0005252, 0022841, 0007420, 0071456, 0071294, 0090102, 0051481, 0042493, 0007268;;;;;2p23;2
SDCBP;HS051963;0.0048;1947;2;0;864;1;510;6386;0005912, 0005856, 0005829, 0005789, 0070062, 0005925, 0005895, 0042470, 0005634, 0008093, 0005137, 0045545, 0030036, 0007411, 0035556, 0046330, 0042327, 0006612, 0007265, 0006930, 0007268;;;;;8q12;8
SERPINE1;HS048646;0.0047;57734;5;0;13384;3;510;5054;0031012, 0005615, 0005886, 0031093, 0004867, 0001525, 0071222, 0001300, 0050829, 0030198, 0042730, 0033629, 2000352, 1902042, 0051918, 0010757, 0014912, 2000098, 0061044, 0030168, 0002576, 0045766, 0032757, 0035491, 0090026, 0048260, 0045944, 0042127, 0010469, 0006367, 0007179;04610, 04390, 05142, 04115, 04066;;;;7q22.1;7
ABR;HS045858;0.0047;1950;3;0;912;1;510;29;0005829, 0005886, 0005096, 0005543, 0030675, 0005089, 0030036, 0097190, 0007420, 0042472, 0030336, 0050728, 0043314, 0050885, 0048011, 0043065, 0050766, 0051056, 0032496, 0007264;;;;;17p13.3;17
RBP4;HS051609;0.0046;4699;5;0;950;1;510;5950;0005829, 0005615, 0043234, 0016918, 0019841, 0034632, 0048738, 0050908, 0048562, 0060059, 0048706, 0048807, 0006094, 0042593, 0060347, 0030324, 0030277, 0008584, 0060044, 0007603, 0051024, 0032024, 0045471, 0032868, 0032526, 0042574, 0042572, 0007283, 0060157, 0060065, 0060068;;;;;10q23-q24;10
FOXP3;HS048729;0.0046;16179;4;0;6212;2;510;50943;0005737, 0005634, 0043234, 0003682, 0008301, 0046872, 0051059, 0046982, 0003705, 0043565, 0003700, 0003714, 0001782, 0055007, 0002361, 0006338, 0001816, 0009790, 0033152, 0030324, 0002262, 0046007, 0002677, 0032792, 0050710, 0035067, 0031064, 0045077, 0032689, 0032693, 0045085, 0032703, 0032713, 0032714, 0032715, 0048294, 0032088, 0002725, 0045892, 0032720, 0007389, 0032831, 0050679, 0035066, 0033092, 0002639, 0032753, 0002851, 0002669, 0045944, 0032914, 0002329, 0048302, 0009615, 0042110, 0043029, 0002456, 0050852, 0002513;05321;;;;Xp11.23;X
INSR;HS046944;0.0046;2000;1;0;966;1;510;3643;0005901, 0010008, 0005899, 0005524, 0005525, 0043559, 0005009, 0005159, 0004716, 0000187, 0032148, 0005975, 0071363, 0031017, 0007186, 0042593, 0003007, 0030238, 0030335, 0008284, 0048639, 0045740, 0046326, 0045725, 0045821, 0045840, 0045429, 0051897, 0060267, 0046777, 0051290, 0045995, 0006355, 0019087;04151, 04014, 04015, 04066, 04520, 04930, 04932, 04960, 04913, 04910;;;;19p13.3-p13.2;19
MMP11;HS048027;0.0045;3103;6;0;1008;1;510;4320;0005796, 0005578, 0005509, 0004222, 0008270, 0030574, 0022617, 0007275, 0006508;;;;;22q11.23;22
HAS1;HS046129;0.0044;2314;1;0;1047;1;510;3036;0005887, 0050501, 0007155, 0036120, 0085029, 0045226, 0030213, 0010764, 0044281;;;;;19q13.4;19
TFAM;HS052978;0.0044;3001;2;0;1049;1;510;7019;0042645, 0003682, 0008301, 0070363, 0003700, 0006261, 0033108, 0045893, 0006356, 0006391;05016;;;;10q21;10
ARHGEF28;HS085326;0.0044;1365;1;0;1066;1;510;64283;0005737, 0015630, 0005886, 0046872, 0005543, 0005089, 0003723, 0030154, 0035556, 0035023;;;;;5q13.2;5
TRPC1;HS053136;0.0043;3462;8;0;1089;1;510;7220;0016323, 0043034, 0005887, 0045121, 0043234, 0030017, 0070679, 0015279, 0007411, 0051480, 0051281, 0051592, 0046541;04724, 04972, 04726;;;;3q23;3
CACNA1S;HS053579;0.0043;2371;1;0;1118;1;510;779;0031674, 0016529, 0030315, 0005891, 0008331, 0046872, 0007411, 0007029, 0002074, 0006936, 0007520, 0007528, 0043501, 0048741, 0001501, 0006941;04260, 04010, 04261, 04726, 04725, 04727, 04911, 04912, 05412, 05414, 05010, 04723, 04270, 04020, 05410;;;;1q32;1
UCN;HS053295;0.0043;5015;2;0;1131;1;510;7349;0043679, 0030425, 0005576, 0043204, 0043196, 0046811, 0005184, 0034199, 0009060, 0008306, 0042756, 0007565, 0007186, 0035483, 0006954, 0043066, 0032099, 0045776, 0045792, 2000252, 0060455, 0010629, 0046888, 1901215, 0031175, 0007218, 0030157, 2000987, 0090280, 0030819, 0060452, 0030307, 0032967, 0051461, 0045740, 0010628, 0032755, 0033138, 0045727, 0043117, 0045909, 0051966, 0032355, 0051384, 0006979, 0048265;;;;;2p23-p21;2
