Common Name;Internal Identifier;Relative Entropy;Reference Entity Count;Entity Count;Query Entity Count;Reference Doc Count;Doc Count;Query Doc Count;Entrez Gene Identifier;GO Identifier;KEGG Identifier;ATC Code;Protein Domain;Protein Family;Cytoband;Chromosome
SIGMAR1;HS039662;0.0136;2227;1;0;797;1;241;10280;0030054, 0005789, 0030426, 0005887, 0005811, 0005635, 0005637, 0005640, 0000247, 0008144, 0004985, 0008219, 0006696, 0006869, 0007399, 0043523;;;;;9p13.3;9
HTR1A;HS046400;0.0136;22099;6;0;8228;2;241;3350;0005887, 0004993, 0007198, 0001662, 0008283, 0035640, 0008284, 0050795, 0042053, 0046883, 0014062, 0042428, 0042310;04080, 04726;;;;5q11.2-q13;5
ICAM3;HS046458;0.0135;1908;1;0;820;1;241;3385;0005887, 0005178, 0016337, 0050776;04514;;;;19p13.3-p13.2;19
MVD;HS048249;0.0134;2012;2;0;832;1;241;4597;0005829, 0005524, 0004163, 0042803, 0006695, 0008299, 0008284;01100, 00900;;;;16q24.3;16
PDE5A;HS055529;0.0133;2067;1;0;851;1;241;8654;0005829, 0047555, 0004114, 0030553, 0008270, 0007596, 0046069, 0055118, 0042130, 0010613, 0043406, 0060282, 0055119, 0007165;00230;;;;4q27;4
P2RY2;HS048611;0.0131;2071;1;0;889;1;241;5029;0005887, 0045028, 0004872, 0006873, 0035589, 0007200, 0070257, 0042312;04080;;;;11q13.5-q14.1;11
DST;HS085773;0.0131;2410;2;0;890;1;241;667;0015629, 0030424, 0009925, 0005604, 0005938, 0031252, 0016023, 0005829, 0005789, 0031673, 0030056, 0016021, 0005882, 0045111, 0015630, 0035371, 0060053, 0005635, 0005634, 0030018, 0005509, 0051010, 0042803, 0007409, 0007155, 0007050, 0048870, 0031122, 0030198, 0031581, 0007229, 0045104, 0030011, 0000226, 0031110, 0009611, 0008090;;;;;6p12.1;6
P2RY1;HS048610;0.0131;1955;1;0;910;1;241;5028;0016324, 0016323, 0044297, 0005887, 0097481, 0045211, 0043531, 0045032, 0005524, 0045031, 0045028, 0097110, 0007193, 0007568, 0007420, 0042755, 0007204, 0051100, 0010700, 0007200, 0030168, 0070374, 0046887, 0032962, 0043270, 0060406, 0001934, 0045944, 0072659, 0010469, 0042312, 0090075, 0070848, 0009612, 0019233, 0023019;04015, 04080;;;;3q25.2;3
FXN;HS044231;0.0129;4846;3;0;948;1;241;2395;0005829, 0005759, 0051537, 0008199, 0008198, 0004322, 0034986, 0007628, 0009060, 0006879, 0070301, 0009792, 0006783, 0006811, 0018283, 0007005, 0043066, 0040015, 0046621, 0090201, 0006119, 0045773, 0030307, 0008284, 0051349, 0048554, 0051353, 0051347, 0019230, 0016540, 0010722, 0042493, 0010039, 0014070, 0044281;;;;;9q21.11;9
PINK1;HS052450;0.0126;4023;1;0;1009;1;241;65018;0005829, 0016021, 0005741, 0005739, 0005524, 0010857, 0000287, 0004674, 0008219, 0097237, 0007243, 0000422, 0043524, 0018105, 0033603, 0043123, 0090200, 0032226, 0043254, 0031396, 0006950;05012;;;;1p36;1
