Common Name;Internal Identifier;Relative Entropy;Reference Entity Count;Entity Count;Query Entity Count;Reference Doc Count;Doc Count;Query Doc Count;Entrez Gene Identifier;GO Identifier;KEGG Identifier;ATC Code;Protein Domain;Protein Family;Cytoband;Chromosome
PREP;HS050279;0.0333;2155;1;0;746;1;121;5550;0005737, 0005634, 0004252, 0070008, 0006508;;;;;6q22;6
TPSG1;HS044554;0.0330;1568;5;0;773;1;121;25823;0005887, 0004252, 0008236, 0006508;;;;;16p13.3;16
APEH;HS046344;0.0324;1923;1;0;838;1;121;327;0005737, 0031965, 0004252, 0006508;;;;;3p21.31;3
ADRA1A;HS041956;0.0320;2082;1;0;881;1;121;148;0005887, 0031965, 0030315, 0030018, 0004937, 0046982, 0007202, 0007512, 0007568, 0006915, 0060402, 0016049, 0007267, 0007243, 0060073, 0008285, 0001985, 0035024, 0032229, 0001994, 0035265, 0007200, 0097195, 0045760, 0060452, 0070374, 0001996, 0090037, 0045987, 0003084, 0001997, 0045907, 0042493, 0009725, 0006950, 0006939;04080, 04261, 04270, 04020, 04970;;;;8p21.2;8
GOLPH3;HS052045;0.0319;2288;2;0;888;1;121;64083;0005829, 0005768, 0031985, 0032580, 0005758, 0005739, 0031965, 0005886, 0005802, 0070273, 0060352, 0008283, 0010467, 0009101, 0007030, 0043001, 0048194, 0030032, 0050901, 0050714, 0032008, 0045053, 0009306, 0010821;05202;;;;5p13.3;5
HAS1;HS046129;0.0305;2314;1;0;1047;1;121;3036;0005887, 0050501, 0007155, 0036120, 0085029, 0045226, 0030213, 0010764, 0044281;;;;;19q13.4;19
HTR7;HS046412;0.0305;2929;2;0;1049;1;121;3363;0005887, 0004993, 0008015, 0007623, 0007187, 0006939, 0007268, 0042310;04726, 04080, 04014, 04020;;;;10q21-q24;10
POMC;HS049577;0.0301;173484;6;0;67740;4;121;5443;0005615, 0005782, 0034774, 0005179, 0070996, 0007267, 0033059, 0044267, 0006091, 0032720, 0007218, 0016486, 0045944, 0032098, 0008217, 0007165;04920, 04916, 04080;;;;2p23.3;2
HOMER1;HS056516;0.0300;2998;11;0;1119;1;121;9456;0045177, 0030054, 0043034, 0043198, 0005887, 0043025, 0014069, 0045211, 0030018, 0035591, 0048148, 0048875, 0007623, 0007206, 0051928, 0035418, 0090279, 2001257, 2001256, 0051592, 0035094, 0006950, 0003009, 0048741, 0007268;04724;;;;5q14.2;5
NUP214;HS054204;0.0294;2071;1;0;1196;1;121;8021;0005829, 0005643, 0005654, 0005487, 0005215, 0005975, 0019221, 0010467, 0015758, 0007077, 0006406, 0016071, 0006611, 0006606, 0051726, 0010827, 0044281, 0055085, 0016032;05169, 03013;;;;9q34.1;9
STS;HS047858;0.0287;4365;1;0;1304;1;121;412;0005788, 0005789, 0005768, 0005794, 0016021, 0005764, 0005886, 0046872, 0004773, 0008544, 0007565, 0006687, 0043687, 0044281, 0006706;00140;;;;Xp22.32;X
TSC1;HS053152;0.0282;4051;1;0;1386;1;121;7248;0005938, 0030426, 0043231, 0030027, 0016020, 0033596, 0030695, 0032862, 0055007, 0007050, 0030030, 0007160, 0021987, 0021766, 0008286, 0001822, 0042552, 0008285, 0045792, 0032007, 0017148, 0001843, 0051894, 0006813, 0051291, 0050821, 0043666, 0045859, 0051492, 0006407, 0050808;04151, 04150, 04910;;;;9q34;9
HMBS;HS046223;0.0281;3776;1;0;1412;1;121;3145;0005829, 0004418, 0006783, 0018160, 0006782, 0044281;00860, 01100;;;;11q23.3;11
DPEP1;HS042740;0.0281;2629;1;0;1412;1;121;1800;0031225, 0045177, 0016324, 0005615, 0070062, 0031528, 0005886, 0043027, 0008239, 0034235, 0070573, 0072341, 0008270, 0016999, 0019369, 0072340, 0071277, 0035690, 0071732, 0006749, 0050667, 0006691, 0043066, 0030336, 0006508;;;;;16q24.3;16
CRH;HS041579;0.0278;65269;2;0;15620;2;121;1392;0005737, 0005615, 0043204, 0043196, 0005184, 0030325, 0008306, 0071314, 0071549, 0016101, 0007631, 0007565, 0033494, 0006704, 0008628, 0021854, 0006954, 0050801, 0007611, 0035641, 0007616, 0030324, 0045776, 0060548, 0042322, 0032811, 0010629, 0070093, 0033685, 0010700, 0007567, 2000987, 0090280, 0030819, 0010942, 0008284, 0010841, 2000854, 0051461, 0051464, 0060456, 0010628, 0035774, 0001934, 2000310, 0014062, 0051412, 0042493, 0043627, 0045471, 0045472, 0035902, 0048265, 0007165, 0001963;04730, 04080, 05034;;;;8q13;8
CHRNA1;HS040520;0.0273;2089;1;0;1556;1;121;1134;0005892, 0030054, 0009986, 0031594, 0045211, 0042166, 0015464, 0004889, 0046716, 0007528, 0050905, 0007274, 0070050, 0019228, 0003009, 0048630;04080;;;;2q31.1;2
CDSN;HS039755;0.0266;4573;6;0;1691;1;121;1041;0001533, 0030057, 0005576, 0042803, 0016337, 0030216, 0043589;;;;;6p21.3;6
