Common Name;Internal Identifier;Relative Entropy;Reference Entity Count;Entity Count;Query Entity Count;Reference Doc Count;Doc Count;Query Doc Count;Entrez Gene Identifier;GO Identifier;KEGG Identifier;ATC Code;Protein Domain;Protein Family;Cytoband;Chromosome
STAMBP;HS039928;0.0575;239;4;0;68;2;226;10617;0032154, 0005737, 0005769, 0005634, 0005886, 0046872, 0008237, 0004843, 0007259, 0000281, 0043066, 0014067, 0046580, 0008284, 0016579, 0006508;04144;;;;2p13.1;2
AVP;HS050003;0.0461;119445;11;0;35618;7;226;551;0005829, 0030425, 0005576, 0005615, 0030141, 0043027, 0005184, 0004672, 0004871, 0007267, 0007204, 0070371, 0006091, 0007625, 0042538, 0007626, 0002125, 0042711, 0050891, 0043066, 0007621, 0090201, 0051970, 0043084, 0030819, 0030307, 0008284, 0032849, 0010628, 0014049, 0033138, 0031394, 0003084, 0045907, 0070528, 0035813, 0045471, 0035094, 0035176, 0043252, 0055085, 0042310, 0006833;04962, 04080, 04270;;;;20p13;20
THRA;HS053020;0.0392;8832;10;0;3529;3;226;7067;0005829, 0005654, 0031490, 0043565, 0003707, 0002153, 0017025, 0070324, 0004887, 0044212, 0008270, 0001502, 0042994, 0030218, 0008050, 0009755, 0007611, 2000143, 0017055, 0001503, 0045925, 0010831, 0045944, 0008016, 0050994, 0033032, 0002155, 0009409, 0030878, 0006367;04080;;;;17q11.2;17
KIAA2022;HS046561;0.0311;91;7;0;20;1;226;340533;0043625, 0008408, 0003887, 0006287, 0045004, 0043137, 0006297;;;;;Xq13.3;X
CPP;HS011371;0.0305;3518;2;0;1435;2;226;340451;;;;;;8q21.3;8
ERCC8;HS040713;0.0293;85;2;0;30;1;226;1161;0031464, 0016363, 0005654, 0000109, 0032403, 0045739, 0043161, 0051865, 0000209, 0006979, 0009411, 0010165, 0006283;04120, 03420;;;;5q12.1;5
FILIP1;HS045142;0.0287;66;3;0;34;1;226;27145;;;;;;6q14.1;6
GLIS3;HS042615;0.0255;304;2;0;71;1;226;169792;0005634, 0003677, 0046872, 0003700, 0000122, 0045944, 0006366;;;;;9p24.2;9
FOXI1;HS043656;0.0250;233;5;0;79;1;226;2299;0005634, 0008301, 0043565, 0003700, 0044212, 0009790, 0042472, 0045944, 0006351;;;;;5q34;5
PTH;HS051125;0.0244;118719;8;0;37351;5;226;5741;0005576, 0005615, 0005179, 0051428, 0003705, 0007189, 0045453, 0046058, 0007267, 0006874, 0007186, 0008628, 0000122, 0030501, 0030819, 0046326, 0045725, 0009967, 0045944, 0007266, 0001501;04080;;;;11p15.3-p15.1;11
No mapping: HS055715;HS055715;0.0240;372;3;0;100;1;226;;;;;;;null;null
NLGN2;HS051229;0.0240;270;3;0;100;1;226;57555;0030054, 0009986, 0060077, 0005887, 0045211, 0042734, 0050839, 0042043, 0004872, 0045217, 0097116, 0035641, 0050885, 0007158, 2000463, 0097151, 0051965, 0032230, 0051968, 0097119, 0097104, 0097105, 0035418, 2000311, 0002087, 0019233, 0072553;04514;;;;17p13.1;17
NTF3;HS048505;0.0233;13992;8;0;3253;2;226;4908;0016023, 0005576, 0042056, 0008083, 0000187, 0032148, 0032856, 0007411, 0007420, 0007267, 0048484, 0008544, 0007403, 0050930, 0042490, 0042552, 0043524, 0050732, 0021675, 0007399, 0007274, 0007422, 2000251, 0030335, 0008284, 0045687, 0033138, 0050731, 0002092, 0045944, 0050804, 0051145, 0007169;04010, 04722;;;;12p13;12
DPYSL5;HS050848;0.0229;386;1;0;127;1;226;56896;0005829, 0030425, 0043025, 0043234, 0016812, 0007411, 0006208, 0007165;04360;;;;2p23.3;2
PHOSPHO1;HS042438;0.0223;304;1;0;147;1;226;162466;0005829, 0046872, 0052731, 0052732, 0016462, 0035630, 0001958, 0006656, 0006646, 0030500;00564, 01100;;;;17q21.32;17
EFNB3;HS042850;0.0219;403;2;0;161;1;226;1949;0005887, 0046875, 0005005, 0007628, 0016198, 0007267, 0019048, 0007399;04360;;;;17p13.1;17
