Common Name;Internal Identifier;Relative Entropy;Reference Entity Count;Entity Count;Query Entity Count;Reference Doc Count;Doc Count;Query Doc Count;Entrez Gene Identifier;GO Identifier;KEGG Identifier;ATC Code;Protein Domain;Protein Family;Cytoband;Chromosome
TNFRSF1B;HS053080;0.1999;24272;17;0;8804;6;105;7133;0005576, 0016021, 0045121, 0043025, 0005634, 0048471, 0005886, 0043196, 0005031, 0071363, 0071222, 0006955, 0006954, 0050728, 0051044, 0050779;05014, 04920, 04060, 04668;;;;1p36.22;1
ACR;HS048497;0.1078;8358;4;0;3347;3;105;49;0043159, 0005576, 0005798, 0043234, 0004040, 0005507, 0003677, 0008144, 0042806, 0005537, 0004252, 0008270, 0002077, 0007190, 0007339, 0032504, 0009607, 0048545;;;;;22q13.33;22
PAK1;HS048648;0.0972;3185;8;0;590;2;105;5058;0030424, 0005829, 0030425, 0005925, 0005794, 0030426, 0014704, 0031965, 0005886, 0043234, 0001726, 0030018, 0005524, 0004674, 0031532, 0006915, 0007411, 0048754, 0032869, 0033554, 0016358, 0006887, 0038095, 0038096, 0045087, 0060244, 0007528, 0033148, 0043507, 0033138, 0051496, 0046777, 0043113, 0001666, 0031295, 0050852, 0042060;04010, 04062, 04014, 04510, 04360, 05205, 05120, 04810, 05211, 04666, 04012, 04660, 04650;;;;11q13-q14;11
CRP;HS041617;0.0942;175686;18;0;56012;6;105;1401;0005576, 0005615, 0030175, 0030426, 0005739, 0005886, 0015485, 0033265, 0030169, 0046872, 0006953, 0007568, 0071277, 0071333, 0006958, 0050830, 0010888, 0010745, 0008228, 1900006, 0051258, 0045471, 0001666, 0010288, 0042060;;;;;1q23.2;1
TNF;HS053072;0.0921;558309;28;0;184493;10;105;7124;0009897, 0005615, 0005887, 0045121, 0001891, 0055037, 0005125, 0042802, 0044212, 0005164, 0006919, 0000187, 0000185, 0060555, 0019722, 0001775, 0071230, 0071316, 0002439, 0050830, 0048566, 0060664, 0030198, 0008625, 0006006, 0006959, 0007254, 0050901, 0031663, 0000165, 0070265, 0010693, 0061048, 0008285, 0002740, 2001240, 0045599, 0046325, 0044130, 0032715, 0002037, 0050995, 0010888, 0045668, 0043242, 0000122, 0045071, 0009887, 0030316, 0043065, 0060559, 2000343, 0045080, 0002876, 0050715, 0070374, 0031622, 0051798, 0034116, 0002925, 0043123, 0032729, 0032755, 0045416, 0046330, 0043507, 0051044, 0045840, 0071677, 0043525, 0042346, 0051092, 0051533, 0045429, 0045672, 0033138, 0071803, 0043243, 0051897, 2000010, 0048661, 0050806, 0045944, 0045994, 0060557, 0000060, 0043491, 0032800, 0060693, 0051023, 0050796, 0014823, 0042493, 0051384, 0001666, 0009612, 0009651, 0009615, 0030730, 0003009, 0006927, 0033209;04621, 05152, 05143, 05010, 05142, 05161, 04640, 05133, 04380, 05134, 05160, 05164, 05332, 05323, 05166, 05410, 04932, 05146, 05330, 05322, 05140, 05205, 04650, 05321, 04612, 05310, 05414, 04930, 05144, 04664, 05168, 04010, 04060, 04064, 04150, 04210, 04622, 04668, 04620, 05145, 04940, 04350, 05014, 04660, 04920;;;;6p21.3;6
No mapping: HS051569;HS051569;0.0896;10;1;0;4;1;105;;;;;;;null;null
AURKA;HS052810;0.0811;3974;6;0;1377;2;105;6790;0005829, 0030496, 0005634, 0048471, 0005876, 0031616, 0005524, 0004674, 0004712, 0031145, 0051301, 0030030, 0007067, 0032091, 0048015, 0045840, 0046777, 0046605, 0031647, 0007051, 0043146;04114;;;;20q13;20
ADAMTS13;HS040288;0.0781;6639;4;0;1609;2;105;11093;0009986, 0005615, 0005578, 0005509, 0005178, 0004222, 0008237, 0008270, 0007160, 0009100, 0007229, 0043171, 0030168, 0016485, 0006508;;;;;9q34;9
CDSN;HS039755;0.0771;4573;9;0;1691;2;105;1041;0001533, 0030057, 0005576, 0042803, 0016337, 0030216, 0043589;;;;;6p21.3;6
HLA-DRB4;HS092205;0.0735;4941;3;0;2051;2;105;3126;0030669, 0012507, 0009897, 0000139, 0071556, 0005887, 0031902, 0005765, 0042613, 0032588, 0032395, 0042605, 0019886, 0016045, 0002455, 0002381, 0002437, 0060333, 0002862, 0032689, 0042130, 0035774, 0051262, 2001179, 0032673, 0031295, 0050852, 0042088, 0005886;04514, 05332, 05321, 05152, 05310, 05416, 04612, 05145, 05169, 04672, 05320, 05323, 05166, 04940, 04145, 04640, 05330, 05168, 05150, 05164, 05140, 05322;;;;6p21.3;6
PTGS2;HS051132;0.0705;115063;10;0;30492;4;105;5743;0005789, 0043005, 0005634, 0043234, 0050473, 0020037, 0008289, 0046872, 0004601, 0004666, 0042640, 0001525, 0030282, 0050873, 0006928, 0071318, 0071456, 0071260, 0034644, 0019371, 0046697, 0007566, 0006954, 0007612, 0019372, 0035633, 0007613, 0051926, 0045786, 0008285, 0045986, 0032227, 0030728, 0043065, 0090336, 0090050, 0031622, 0090271, 0042346, 0045429, 0090362, 0031394, 0048661, 0045987, 0031915, 0051968, 0071636, 0045907, 0010575, 0008217, 0042493, 0032355, 0070542, 0009750, 0051384, 0032496, 0010226, 0010042, 0006979, 0034612, 0033280, 0019233;00590, 05204, 05206, 04913, 04726, 05200, 04668, 05222, 05140, 01100, 04723, 04370, 04064;;;;1q25.2-q25.3;1
APOH;HS046790;0.0701;5949;5;0;2444;2;105;350;0009986, 0042627, 0034364, 0034361, 0008201, 0060230, 0005543, 0007597, 0016525, 0030195, 0010596, 0001937, 0051918, 0033033, 0034392, 0031639, 0051006, 0006641, 0034197;;;;;17q24.2;17
MESDC2;HS043822;0.0686;133;8;0;36;1;105;23184;0005783, 0005886, 0007498, 0006457, 0034394, 0016055;;;;;15q13;15
No mapping: HS039451;HS039451;0.0684;195;1;0;37;1;105;;;;;;;null;null
OLAH;HS050187;0.0684;47;1;0;37;1;105;55301;0016295, 0004320, 0016296, 0006633;00061, 01100, 01212;;;;10p13;10
TPST1;HS055092;0.0674;116;2;0;41;1;105;8460;0000139, 0016021, 0016020, 0008476, 0006954, 0006478;;;;;7q11.21;7
SLC36A1;HS043135;0.0632;298;3;0;64;1;105;206358;0005783, 0016021, 0005765, 0005886, 0015187, 0015078, 0015180, 0015193, 0015293, 0006865, 0055085;04974;;;;5q33.1;5
No mapping: HS038582;HS038582;0.0614;212;8;0;77;1;105;;;;;;;null;null
CLEC4E;HS044853;0.0590;413;2;0;99;1;105;26253;0016021, 0030246, 0004872, 0006955, 0050715;05152;;;;12p13.31;12
G0S2;HS048629;0.0587;486;1;0;102;1;105;50486;0005811, 0005739, 0044255, 0097191, 2001238, 0044281;;;;;1q32.2;1
ANKH;HS050701;0.0580;440;3;0;110;1;105;56172;0005887, 0019867, 0030504, 0005315, 0015114, 0007626, 0030500, 0001501;;;;;5p15.1;5
MMACHC;HS044683;0.0566;584;6;0;127;1;105;25974;0005829, 0005739, 0031419, 0009236;04977;;;;1p34.1;1
MAPT;HS047872;0.0540;29825;5;0;5711;2;105;4137;0030424, 0035085, 0005829, 0030426, 0005874, 0005875, 0034399, 0005886, 0045298, 0071813, 0008017, 0005200, 0007628, 0008088, 0048675, 0006921, 0000226, 0047497, 0032387, 0001764, 0045773, 0031116, 0010506, 0060632;05010, 04010;;;;17q21.1;17
METAP2;HS040203;0.0539;625;3;0;169;1;105;10988;0005829, 0004177, 0046872, 0008235, 0031365, 0018206, 0016485, 0006508, 0022400, 0016056;;;;;12q22;12
NUDT11;HS050083;0.0515;699;4;0;217;1;105;55190;0005829, 0008486, 0052840, 0052846, 0052847, 0052843, 0052848, 0052844, 0052845, 0046872, 0043647;;;;;Xp11.22;X
SERPINI1;HS049348;0.0509;926;1;0;232;1;105;5274;0005615, 0004867, 0007417, 0007422, 0030155, 0030162;;;;;3q26.1;3
NAGLU;HS048308;0.0503;833;2;0;246;1;105;4669;0043202, 0004561, 0005975, 0021680, 0006027, 0060119, 0045475, 0007040, 0042474, 0007399, 0046548, 0044281;00531, 04142, 01100;;;;17q21;17
ASAH1;HS047987;0.0503;793;3;0;248;1;105;427;0043202, 0017040, 0008219, 0006672, 0006687, 0030324, 0010033, 0044281;04142, 01100, 00600;;;;8p22;8
SLCO2B1;HS040481;0.0489;843;1;0;287;1;105;11309;0016324, 0016021, 0005886, 0015347, 0043252;;;;;11q13;11
TBCE;HS052898;0.0479;1035;1;0;317;1;105;6905;0005737, 0005874, 0051087, 0051084, 0008344, 0048589, 0000226, 0014889, 0048936, 0007023, 0009791;;;;;1q42.3;1
SLC46A1;HS037901;0.0475;1300;4;0;331;1;105;113235;0016324, 0005737, 0016021, 0005542, 0008517, 0015232, 0006879, 0046655, 0055085;04978, 04977;;;;17q11.2;17
FKBP5;HS043586;0.0466;1237;2;0;365;1;105;2289;0005737, 0016020, 0005634, 0005528, 0003755, 0061077;04915;;;;6p21.31;6
ADI1;HS050142;0.0465;897;1;0;368;1;105;55256;0005829, 0005794, 0005634, 0005886, 0010309, 0005506, 0019509, 0006595;01100, 00270;;;;2p25.3;2
SKAP2;HS055747;0.0463;727;3;0;377;1;105;8935;0005829, 0005886, 0005543, 0005070, 0042113, 0008285, 0006461, 0007165;;;;;7p15.2;7
SLC16A1;HS052586;0.0462;1377;2;0;379;1;105;6566;0016021, 0005739, 0005886, 0015130, 0015355, 0015293, 0007596, 0050900, 0006090;;;;;1p12;1
FCGR3B;HS043409;0.0449;1607;3;0;433;1;105;2215;0031225, 0005576, 0005886, 0006955;05140, 04650, 05150, 04145, 05152, 05322, 04380;;;;1q23;1
ACOT7;HS040513;0.0443;797;1;0;461;1;105;11332;0044297, 0005737, 0005829, 0005739, 0043005, 0004091, 0003824, 0000062, 0016290, 0009062, 0006629;00062, 01040;;;;1p36;1
HGS;HS056085;0.0435;1565;3;0;504;1;105;9146;0005829, 0005769, 0031901, 0032585, 0030141, 0046872, 0016197, 0008333, 0007173, 0006886, 0008285, 0042059, 0046426, 0042176;04144, 04145;;;;17q25;17
SERPINB6;HS049342;0.0433;1236;1;0;517;1;105;5269;0005813, 0005829, 0005615, 0043234, 0004867, 0030162;05146;;;;6p25;6
POU3F2;HS049656;0.0424;1015;1;0;566;1;105;5454;0005634, 0005667, 0001105, 0043565, 0003700, 0014002, 0071310, 0021799, 0008544, 0021869, 0021979, 0022011, 0021985, 0030182, 0008284, 0040018, 0050770;;;;;6q16;6
APP;HS046797;0.0420;135095;3;0;33424;3;105;351;0045177, 0030424, 0009986, 0035253, 0005905, 0005829, 0043198, 0043197, 0005576, 0005794, 0005887, 0031594, 0048471, 0031093, 0051233, 0045202, 0003677, 0008201, 0016504, 0004867, 0046914, 0008344, 0008088, 0016199, 0007155, 0006878, 0008203, 0048669, 0016358, 0006897, 0030198, 0030900, 0045087, 0035235, 0007617, 0000085, 0006378, 0045665, 0050885, 0051402, 0016322, 0007219, 0035872, 0030168, 0002576, 0010971, 0045931, 0045944, 0006468, 0007176, 0040014, 0043393, 0050803, 0006417, 0006979, 0051563, 0001967, 0051124, 0008542;05010, 04726;;;;21q21.3;21
LGMN;HS050753;0.0415;1712;1;0;622;1;105;5641;0045177, 0005770, 0043202, 0004197, 0019886, 0045087, 1901185, 0040015, 0043524, 0051603, 0032801, 0003014, 0001101, 0002224, 0042359;04612, 04142;;;;14q32.1;14
MEFV;HS047950;0.0413;2278;3;0;632;1;105;4210;0005829, 0005874, 0005875, 0005634, 0003779, 0008270, 0006954, 0045087, 0050728, 0032691, 0032695, 0071641, 0035872, 2001056;04621;;;;16p13.3;16
GNRH1;HS045300;0.0409;114695;8;0;34727;3;105;2796;0005576, 0005615, 0005183, 0007267, 0007565, 0007275, 0043066, 0008285, 0042698, 0010468, 2000354, 0031960, 0045471, 0007165;04080, 04912;;;;8p21-p11.2;8
MAPK10;HS050629;0.0408;1637;2;0;669;1;105;5602;0005829, 0005739, 0005654, 0005886, 0005524, 0004705, 0004708, 0038095, 0045087, 0002755, 0051090, 0034166, 0034134, 0034138, 0034142, 0034146, 0034162, 0038123, 0038124, 0035666;05132, 05120, 04910, 04914, 04622, 04920, 04728, 04932, 04723, 04917, 04620, 05160, 04010, 05152, 05133, 05200, 05131, 05164, 05161, 04621, 05142, 05210, 05212, 05168, 04930, 05169, 05145, 04141, 04510, 04014, 04012, 04310, 04668, 04664, 04722, 04380, 04912;;;;4q22.1-q23;4
PDIA3;HS045930;0.0406;2123;2;0;683;1;105;2923;0009986, 0005788, 0042470, 0004197, 0004629, 0003756, 0015035, 0002479, 0045454, 0006662, 0043065, 0043687, 0006606, 0018279, 0006621, 0007165;04141, 04612;;;;15q15;15
TRIM21;HS052762;0.0403;2453;1;0;702;1;105;6737;0000932, 0005829, 0005634, 0030529, 0003677, 0003723, 0004842, 0008270, 0007049, 0045087, 0032088, 0090086, 0045787, 0032481, 0051865, 0031648, 0006513, 0000209, 0070206;05322;;;;11p15.5;11
POMC;HS049577;0.0401;173484;5;0;67740;4;105;5443;0005615, 0005782, 0034774, 0005179, 0070996, 0007267, 0033059, 0044267, 0006091, 0032720, 0007218, 0016486, 0045944, 0032098, 0008217, 0007165;04920, 04916, 04080;;;;2p23.3;2
FCGR3A;HS043394;0.0399;2322;5;0;735;1;105;2214;0009897, 0005576, 0016021, 0038096, 0045087;05150, 04650, 04380, 05152, 04145, 04666, 05140, 05322;;;;1q23;1
SLC15A1;HS052584;0.0394;3013;3;0;779;1;105;6564;0005887, 0015333, 0005427, 0007586, 0015031;04974;;;;13q32.3;13
SLC11A2;HS048492;0.0391;3454;2;0;804;1;105;4891;0016324, 0045178, 0005903, 0009986, 0031410, 0005769, 0012505, 0005887, 0005770, 0031902, 0005765, 0005764, 0005634, 0070826, 0048471, 0005886, 0055037, 0005802, 0015086, 0015087, 0005375, 0015093, 0015078, 0015094, 0005384, 0015099, 0015295, 0015100, 0005385, 0006919, 0006879, 0034599, 0048813, 0003032, 0048821, 0070627, 0006783, 0007611, 0060586, 0001666, 0010039;04978, 04142;;;;12q13;12
SLC1A1;HS052454;0.0390;3206;3;0;805;1;105;6505;0005887, 0016595, 0015501, 0005313, 0017153, 0070779, 0051938, 0051260, 0007268;04724, 04974;;;;9p24;9
PTH;HS051125;0.0389;118719;3;0;37351;3;105;5741;0005576, 0005615, 0005179, 0051428, 0003705, 0007189, 0045453, 0046058, 0007267, 0006874, 0007186, 0008628, 0000122, 0030501, 0030819, 0046326, 0045725, 0009967, 0045944, 0007266, 0001501;04080;;;;11p15.3-p15.1;11
SCN1A;HS051911;0.0388;2847;4;0;829;1;105;6323;0043194, 0016021, 0014704, 0043025, 0033268, 0030315, 0001518, 0030018, 0005248, 0007628, 0050884, 0019227, 0019228;04728;;;;2q24.3;2
IL16;HS046909;0.0382;3775;1;0;882;1;105;3603;0005737, 0005615, 0005634, 0005886, 0006955, 0050930, 0030595, 0019048, 0006355, 0006351;;;;;15q26.3;15
IGHE;HS080213;0.0368;108192;3;0;40176;3;105;3497;0005576, 0003823, 0038095, 0045087;;;;;14q32.33;14
SLC5A1;HS052495;0.0362;3502;2;0;1082;1;105;6523;0016324, 0031526, 0005911, 0005887, 0005412, 0005975, 0050892, 0044281;04976, 04973, 04978;;;;22q12.3;22
FCGR2A;HS043379;0.0362;3319;1;0;1083;1;105;2212;0016021, 0005886, 0038096, 0045087;05150, 04145, 04666, 04380, 05140, 05322, 05152;;;;1q23;1
GTF2IRD1;HS056611;0.0359;2049;1;0;1117;1;105;9569;0005737, 0005634, 0003677, 0003705, 0009790;03022, 05168;;;;7q11.23;7
AREGB;HS080233;0.0355;3692;3;0;1170;1;105;374, 727738;0009986, 0005615, 0016021, 0008083, 0008283, 0007267, 0007173, 0007186, 0045740;04390, 04012;;;;4q13.3;4
SLC9A3;HS052573;0.0349;5705;2;0;1245;1;105;6550;0016324, 0031526, 0009986, 0016021, 0030165, 0015385, 0006885;04964, 04974, 04978, 04976;;;;5p15.3;5
TBX1;HS052891;0.0348;3600;1;0;1258;1;105;6899;0005634, 0003677, 0046983, 0042803, 0043565, 0001525, 0009952, 0035909, 0001974, 0001708, 0008283, 0044344, 0071300, 0090103, 0060982, 0007368, 0048703, 0070166, 0030855, 0060325, 0007507, 0001945, 0097152, 0007498, 0042474, 0042693, 0060415, 0045596, 2001054, 0001755, 0071600, 0042473, 0003148, 0060017, 0060037, 0050679, 0043410, 0002053, 0001934, 0072513, 2001037, 0045944, 0045893, 2000027, 0048384, 0048752, 0007605, 0035176, 0060023, 0048538, 0030878, 0043587, 0006351, 0021644;;;;;22q11.21;22
CSTB;HS041925;0.0346;4285;1;0;1288;1;105;1476;0005737, 0005730, 0004869, 0008344, 0042981;;;;;21q22.3;21
AES;HS042544;0.0345;2910;11;0;1299;1;105;166;0005634, 0003714, 0031668, 0090090, 0032091, 0060761, 0000122, 0009887, 2000210, 0040008, 0070555, 0001501, 0006351, 0016055;;;;;19p13.3;19
NOS3;HS081910;0.0344;56881;4;0;15924;2;105;4846;0005901, 0005856, 0005829, 0030666, 0000139, 0005634, 0034618, 0046870, 0050660, 0010181, 0020037, 0005506, 0050661, 0003958, 0004517, 0034617, 0001525, 0006527, 0007596, 0001974, 0043542, 0001701, 0051701, 0031663, 0030324, 0007005, 0045776, 0051926, 0008285, 1902042, 0051346, 0014740, 0010544, 0043267, 0006809, 0007263, 0001542, 0090382, 0045766, 0031284, 0045909, 0050880, 0050999, 0002028, 0003100, 0003057, 0034405, 0009408, 0014806;00330, 04020, 04066, 04151, 01100, 04915, 04370;;;;7q36;7
LRRK2;HS040901;0.0339;7033;1;0;1375;1;105;120892;0032839, 0032473, 0045121, 0043025, 0005886, 0008021, 0005802, 0005524, 0005525, 0034211, 0005096, 0003924, 0004708, 0015631, 0000186, 0006914, 0008340, 0035640, 0048312, 2000173, 0061002, 0034260, 0007406, 0014043, 0007528, 0070997, 0018105, 0018107, 0010508, 0060161, 0043068, 0032436, 0031398, 0046777, 0035564, 0040012, 0042391, 0006979, 0007264, 0022028;05012;;;;12q12;12
MMRN1;HS043607;0.0323;2653;1;0;1629;1;105;22915;0005576, 0031093, 0007155, 0030168, 0002576;;;;;4q22;4
LOX;HS047709;0.0313;6404;1;0;1810;1;105;4015;0005581, 0005576, 0005615, 0005634, 0005507, 0004720, 0001568, 0006464, 0030199, 0048251, 0030198, 0030324, 0042493, 0048545, 0042060;;;;;5q23.2;5
GRM5;HS038285;0.0310;5895;1;0;1877;1;105;2915;0005737, 0043198, 0043197, 0005887, 0014069, 0004930, 0008066, 0000185, 0002029, 0007612, 0007626, 0040013, 0007206, 0048170, 0007205, 0006468, 0006355, 0007268;04020, 04080, 04724, 05016, 04723, 04720, 04540;;;;11q14.3;11
GAD2;HS044495;0.0309;5319;3;0;1898;1;105;2572;0031225, 0030424, 0030054, 0061202, 0005829, 0000139, 0048471, 0005886, 0042734, 0030672, 0016595, 0004351, 0030170, 0006540, 0042136, 0007269, 0042493;00250, 00410, 00650, 00430, 04727, 04940, 01100;;;;10p11.23;10
CARD8;HS043595;0.0308;2954;2;0;1909;1;105;22900;0005737, 0072559, 0005634, 0008656, 0042803, 0043124, 0050718;04621;;;;19q13.33;19
PLA2G4A;HS049386;0.0302;9823;3;0;2043;1;105;5321;0016023, 0005829, 0005789, 0005794, 0005743, 0005509, 0047498, 0005544, 0004622, 0019369, 0050482, 0035965, 0071236, 0046456, 0006654, 0036151, 0036152, 0036148, 0036149, 0036150, 0009395, 0006663, 0030168, 0042127;04010, 00592, 01100, 00591, 04370, 04724, 04666, 04730, 04913, 00564, 00590, 00565, 04664, 04270, 04014, 04912, 04726;;;;1q25;1
COL2A1;HS041198;0.0294;4607;4;0;2204;1;105;1280;0005604, 0005585, 0005788, 0005615, 0030020, 0042802, 0046872, 0048407, 0007411, 0001502, 0051216, 0060351, 0071773, 0007417, 0002062, 0030574, 0030199, 0060272, 0001958, 0022617, 0003007, 0042472, 0060174, 0043066, 0030903, 0071599, 0060021, 0006029, 0010468, 0007605, 0001894, 0007601;04151, 04510, 04512, 04974, 05146;;;;12q13.11;12
NOD2;HS038894;0.0289;9470;3;0;2324;1;105;64127;0009986, 0005829, 0005886, 0031982, 0005524, 0032500, 0042834, 0035419, 0071224, 0002367, 0042742, 0050830, 0016045, 0032498, 0002381, 0045087, 0002227, 0007254, 0071608, 0002282, 0002755, 0044130, 0002862, 0032689, 0032695, 0032701, 0032703, 2000110, 0032088, 0002710, 0034136, 0032720, 0070431, 0052033, 0050871, 0006965, 0002606, 0002732, 0050679, 0070374, 0046645, 0002925, 0043123, 0050718, 0032733, 0032735, 0032740, 0032755, 0046330, 0051092, 0051770, 0045747, 0050731, 0050766, 0043552, 2000363, 0060585, 0032760, 0002830, 0051259, 0050727, 0090022, 0043330, 0032496, 0007584, 0034166, 0034134, 0034138, 0034142, 0034146, 0034162, 0038123, 0038124, 0035666;05152, 05131, 04621, 05321, 04668;;;;16q21;16
MECP2;HS047945;0.0286;13305;11;0;2418;1;105;4204;0005829, 0000792, 0005634, 0003682, 0010385, 0008327, 0003729, 0003700, 0035197, 0003714, 0008344, 0001662, 0032048, 0050432, 0021549, 0006342, 0016358, 0009790, 0008211, 0006541, 0016573, 0016571, 0006020, 0007616, 0060291, 0006122, 0035067, 0031061, 0043524, 0000122, 0001976, 0042551, 0009405, 0046470, 0008284, 0051965, 0045893, 0009791, 0019230, 0008104, 0060079, 0006349, 0002087, 0007585, 0001666, 0019233, 0035176, 0001964, 0007416, 0006351, 0021591, 0008542;;;;;Xq28;X
HLA-DRB3;HS090575;0.0284;4798;1;0;2469;1;105;100507709, 100507714, 3125;0030669, 0012507, 0009897, 0000139, 0071556, 0031902, 0005765, 0042613, 0032588, 0032395, 0042605, 0019886, 0016045, 0002455, 0002381, 0002437, 0060333, 0032689, 0042130, 0035774, 0051262, 2001179, 0032673, 0031295, 0050852, 0042088, 0005887;04514, 04940, 05164, 05140, 05152, 05145, 04640, 04612, 05168, 05169, 05321, 05320, 05322, 05332, 05323, 05166, 04145, 05416, 05310, 04672, 05330, 05150;;;;6p21.3;6
AQP4;HS046916;0.0278;11476;6;0;2609;1;105;361;0016323, 0005911, 0005737, 0009897, 0005887, 0043234, 0030315, 0015288, 0015250, 0015670, 0071392, 0071346, 0007588, 0007565, 0042538, 0050891, 0007399, 0051260, 0070295, 0051384, 0009314, 0007605;04962, 04976;;;;18q11.2-q12.1;18
MMP9;HS048024;0.0271;83090;3;0;23360;2;105;4318;0005615, 0005578, 0005518, 0004222, 0008270, 0030574, 0007566, 0022617, 0030225, 0043065, 0051549, 0006508, 0001501;05200, 05206, 04668, 05219, 05205, 04670, 05161, 05202, 04915;;;;20q11.2-q13.1;20
HAMP;HS051383;0.0269;13256;1;0;2878;1;105;57817;0045179, 0005576, 0006879, 0042742, 0050832, 0006955, 0031640;;;;;19q13.1;19
