Common Name;Internal Identifier;Relative Entropy;Reference Entity Count;Entity Count;Query Entity Count;Reference Doc Count;Doc Count;Query Doc Count;Entrez Gene Identifier;GO Identifier;KEGG Identifier;ATC Code;Protein Domain;Protein Family;Cytoband;Chromosome
PLA2G2A;HS049385;0.1079;5486;2;0;1492;1;41;5320;0005789, 0005615, 0030141, 0005509, 0047498, 0005543, 0050830, 0016042, 0034374, 0006654, 0036151, 0036152, 0036148, 0036149, 0036150, 0050729, 0010744;00565, 00592, 01100, 04014, 04972, 00564, 04975, 04270, 00590, 00591;;;;1p35;1
CA9;HS053497;0.1065;6230;3;0;1575;1;41;768;0016021, 0031528, 0005730, 0005886, 0004089, 0008270, 0015701, 0002009, 0006730, 0061418, 0046903, 0044281;00910;;;;9p13.3;9
MTR;HS038568;0.1028;4607;1;0;1837;1;41;4548;0005829, 0031419, 0008898, 0008705, 0008270, 0034641, 0009235, 0032259, 0007399, 0042558, 0000096, 0006805;00670, 00450, 01230, 01100, 00270;;;;1q43;1
CBS;HS055596;0.1023;6256;1;0;1875;1;41;875;0005829, 0005730, 0030554, 0004122, 0020037, 0046872, 0072341, 0042803, 0030170, 0001974, 0060351, 0034641, 0071456, 0021587, 0006535, 0019343, 0001958, 0043418, 0070814, 0019448, 0006565, 0060135, 0043066, 0050880, 0030823, 0043506, 0051593, 0006801, 0019346;00270, 01100, 00260, 01230;;;;21q22.3;21
HTT;HS046145;0.0912;10671;1;0;2949;1;41;3064;0005776, 0030424, 0030659, 0005829, 0030425, 0005783, 0005794, 0016234, 0005770, 0005634, 0043234, 0048487, 0050809, 0045505, 0008134, 0009952, 0008088, 0007569, 0000052, 0008340, 0007212, 0007029, 0016197, 0006888, 0000132, 0007030, 0042445, 0030073, 0055072, 0051938, 0019244, 0007626, 2001237, 0043524, 0021990, 0051402, 0048666, 0021988, 0048513, 0048341, 0006606, 0019805, 0046902, 0051881, 0046825, 0034047, 0048167, 0051592, 0006890, 0035176, 0007283, 0021756, 0000050, 0047496, 0008542;05016;;;;4p16.3;4
LMNA;HS047659;0.0909;10084;2;0;2992;1;41;4000;0005829, 0005638, 0005635, 0005654, 0048471, 0005198, 0006987, 0006921, 0044267, 0071456, 0030951, 0007077, 0007084, 0007517, 0090343, 0034504, 0042981, 0030334, 0035105, 0055015;05412, 05410, 05414;;;;1q22;1
CNR2;HS041143;0.0893;9750;4;0;3193;1;41;1269;0030425, 0031234, 0005887, 0043204, 0004949, 0007610, 0007187, 0006955, 0006954, 0045759, 0050728, 0033004, 0051001, 0032229, 0001975, 0032496, 0019233;04080;;;;1p36.11;1
NTRK2;HS048510;0.0851;12311;3;0;3787;1;41;4915;0009986, 0005829, 0043197, 0010008, 0060076, 0030426, 0005887, 0043025, 0014069, 0045211, 0048786, 0043195, 0005524, 0048403, 0060175, 0042803, 0007190, 0007568, 0035584, 0021954, 0021987, 0007631, 0014047, 0007612, 0007616, 0060291, 0042490, 2000811, 0043524, 0007528, 0001764, 0048011, 0048709, 0048935, 0050772, 0008284, 0010628, 0043410, 0010976, 0014068, 0051968, 0046777, 0050773, 0046928, 0051896, 0032314, 0010996, 0046548, 0001570;04722, 04010, 05034;;;;9q22.1;9
IGF1;HS085640;0.0791;200476;2;0;49085;2;41;3479;0016942, 0005886, 0031093, 0005179, 0005178, 0001974, 0035630, 0048754, 0006928, 0044267, 0050650, 0006260, 0031017, 0010001, 0009441, 0048839, 0048009, 0048286, 0060463, 0060426, 0030879, 0035264, 0014896, 0007517, 0045445, 0051450, 0014904, 0060766, 0008285, 0070373, 2001237, 0090201, 0034392, 0048015, 0030168, 0002576, 0042104, 0070886, 0010613, 0021940, 0043388, 0045740, 0050679, 0048146, 0046326, 0045725, 0045821, 0043568, 0043410, 0045840, 2000288, 0045669, 0014068, 0033160, 0051897, 0046579, 0014911, 0048661, 0045944, 0042523, 0060527, 0060736, 0060741, 0030166, 0007265, 0032878, 0040014, 0014834, 0060509, 0060510, 0030104;04066, 04114, 04730, 04151, 04510, 05200, 04914, 04913, 05414, 04960, 05218, 05410, 04115, 04015, 05205, 04150, 05215, 04014, 05202, 05214;;;;12q23.2;12
CREB1;HS041553;0.0630;27761;1;0;9405;1;41;1385;0005719, 0005654, 0005667, 0035497, 0000980, 0003705, 0001190, 0003712, 0007202, 0007411, 0007173, 0038095, 0008543, 0045087, 0007595, 0060430, 0019048, 0002755, 0010944, 0048011, 0007219, 0048015, 0021983, 0045600, 0046887, 0046889, 0040018, 0006468, 0050821, 0008361, 0042493, 0033363, 0051403, 0007268, 0034166, 0034134, 0034138, 0034142, 0034146, 0034162, 0038123, 0038124, 0035666, 0060509;05016, 04962, 04916, 04911, 05034, 05031, 04668, 05161, 05166, 04612, 04151, 04918, 04728, 04380, 04261, 04710, 04713, 05203, 04725, 05030, 05215, 04915, 05152;;;;2q34;2
B2M;HS050809;0.0542;39822;1;0;13441;1;41;567;0031905, 0031901, 0005788, 0012507, 0009897, 0005576, 0005615, 0000139, 0042612, 0030670, 0005886, 0002479, 0002480, 0002481, 0060333, 0001916, 0042026, 0050690, 0050776, 0046686, 0042493, 0002237, 0033077, 0016032;04612;;;;15q21-q22.2;15
AFP;HS042692;0.0524;43422;2;0;14508;1;41;174;0005737, 0005615, 0046872, 0001542, 0042448, 0060395, 0006810;04390;;;;4q13.3;4
HSPA1B;HS9090581;0.0510;48989;4;0;15361;1;41;3303, 3304;0016235, 0005829, 0005783, 0005739, 0016607, 0048471, 0030529, 0005524, 0044183, 0051082, 0001618, 0010467, 0006402, 0043066, 0030308, 0008285, 2001240, 0090084, 0045648, 0042026, 0006986, 0009615;05164, 05169, 03040, 04141, 04612, 05145, 05134, 05162, 04144, 04915, 04010, 05020;;;;6p21.3;6
BDNF;HS051865;0.0469;87549;4;0;18189;1;41;627;0005576, 0048471, 0008021, 0008083, 0007411, 0007412, 0001662, 0002544, 0016358, 0007631, 0014047, 0048839, 0007611, 0042490, 0006120, 0007406, 0043524, 0045843, 0021675, 0007399, 0008038, 0048170, 0045666, 0051965, 0060079, 0019222, 0046668, 0048172, 0072347, 0014076, 0009725, 0055093, 0001666, 0033189, 0001657;05030, 05016, 05034, 04722, 04010;;;;11p13;11
TF;HS052977;0.0359;63539;1;0;28509;1;41;7018;0016324, 0009925, 0005905, 0005769, 0030139, 0010008, 0005576, 0005770, 0005739, 0048471, 0055037, 0034774, 0008199, 0006879, 0030168, 0002576, 0033572, 0055085;04978, 04066;;;;3q22.1;3
FN1;HS043958;0.0326;75520;1;0;32591;1;41;2335;0016324, 0005604, 0005793, 0005577, 0031093, 0005578, 0005518, 0005201, 0008201, 0016504, 0006953, 0001525, 0007161, 0007044, 0030198, 0050900, 0018149, 0030168, 0002576, 0008360, 0034446;05100, 04510, 05222, 04512, 05205, 04151, 04810, 05146, 05200;;;;2q34;2
APP;HS046797;0.0320;135095;1;0;33424;1;41;351;0045177, 0030424, 0009986, 0035253, 0005905, 0005829, 0043198, 0043197, 0005576, 0005794, 0005887, 0031594, 0048471, 0031093, 0051233, 0045202, 0003677, 0008201, 0016504, 0004867, 0046914, 0008344, 0008088, 0016199, 0007155, 0006878, 0008203, 0048669, 0016358, 0006897, 0030198, 0030900, 0045087, 0035235, 0007617, 0000085, 0006378, 0045665, 0050885, 0051402, 0016322, 0007219, 0035872, 0030168, 0002576, 0010971, 0045931, 0045944, 0006468, 0007176, 0040014, 0043393, 0050803, 0006417, 0006979, 0051563, 0001967, 0051124, 0008542;05010, 04726;;;;21q21.3;21
CGB8;HS085552;0.0306;95681;6;0;35405;1;41;1082, 93659, 94027, 94115;0005576, 0005179, 0006915, 0007267, 0044267, 0007292, 0016486, 0007165;;;;;19q13.32;19
AKT1;HS043143;0.0245;117980;1;0;45508;1;41;207;0005829, 0030027, 0015630, 0005654, 0005886, 0005819, 0005524, 0019899, 0030235, 0005547, 0043325, 0004674, 0006924, 0007568, 0042640, 0008637, 0030030, 0008283, 0071364, 0071456, 0031018, 0007173, 0038095, 0008543, 0007186, 0010467, 0007281, 0042593, 0006006, 0015758, 0005978, 0060709, 0006954, 0045087, 0008286, 0048009, 0097193, 0060716, 0060644, 0001893, 0016071, 0043066, 0010507, 0045792, 0043154, 2001240, 0031999, 1902176, 0046329, 0010748, 0006469, 0045861, 0090201, 0048011, 0006809, 0001649, 0018105, 0032287, 0048015, 0030168, 0043065, 0043536, 0030307, 0031659, 0090004, 0045600, 0046326, 0045725, 0046889, 0045429, 0051000, 0033138, 0032436, 1900740, 0051091, 0010765, 0045944, 0045907, 0046777, 0030163, 0000060, 0043491, 0016567, 1901976, 0010975, 0006417, 0034405, 0032094, 0009408, 0070141, 0044281, 0051146, 0031295, 0006412;05161, 05162, 05160, 05152, 05164, 04932, 04728, 04380, 04917, 04915, 04725, 04660, 04910, 04261, 04668, 05215, 05214, 05169, 05205, 05210, 05212, 05211, 05200, 05166, 04914, 05222, 05218, 05223, 05142, 05221, 04662, 04666, 04620, 04664, 04630, 04151, 05213, 05220, 04066, 04014, 04010, 04062, 04015, 04510, 04150, 04722, 04530, 04210, 04012, 04370, 04973, 05145, 04920;;;;14q32.32;14
CAT;HS055158;0.0231;109524;1;0;48190;1;41;847;0005829, 0005783, 0005794, 0005764, 0005758, 0005782, 0005778, 0005886, 0004046, 0004096, 0020037, 0046872, 0050661, 0042803, 0009060, 0071363, 0008203, 0020027, 0042744, 0042697, 0043066, 0032088, 0051781, 0051092, 0014068, 0051289, 0006144, 0006195, 0055093, 0001666, 0033197, 0006641, 0009650;00630, 04146, 00380, 05014;;;;11p13;11
INS;HS046933;-0.0192;925549;2;0;273579;1;41;3630;0005788, 0031904, 0005615, 0005796, 0034774, 0005179, 0005158, 0032148, 0006953, 0046631, 0007267, 0044267, 0031018, 0006112, 0055089, 0007186, 0042593, 0006006, 0015758, 0008286, 0000165, 0002674, 0045922, 2000252, 0045721, 0045818, 1902176, 0050995, 0033861, 0042177, 0032460, 0050709, 0045861, 0060266, 0045908, 0090336, 0030307, 0030335, 0008284, 0050715, 0045740, 0046326, 0045725, 0045821, 0046628, 0046889, 0043410, 0045840, 0051092, 0045429, 0051000, 0090277, 0050731, 0014068, 0031954, 0051897, 0060267, 0045909, 0006521, 0050796, 0022898, 0044281, 0042060;04114, 04150, 04151, 04014, 04911, 04914, 04940, 04930, 04066, 04810, 04140, 04015, 04910, 04950, 04932, 05215, 04917, 04913, 04960;;;;11p15.5;11
