Common Name;Internal Identifier;Relative Entropy;Reference Entity Count;Entity Count;Query Entity Count;Reference Doc Count;Doc Count;Query Doc Count;Entrez Gene Identifier;GO Identifier;KEGG Identifier;ATC Code;Protein Domain;Protein Family;Cytoband;Chromosome
MEF2D;HS047948;0.0054;713;1;0;201;1;675;4209;0005634, 0000977, 0000981, 0007512, 0006915, 0002062, 0001958, 0007517, 0007399, 0001649, 0045944, 0035914;;;;;1q12-q23;1
GRIA3;HS045812;0.0053;417;2;0;204;1;675;2892;0032281, 0030054, 0030666, 0045211, 0004971, 0005234, 0007268;04723, 04080, 04713, 04724, 04728, 05202, 05031, 04730, 05033;;;;Xq25;X
MEPE;HS050904;0.0053;723;1;0;207;1;675;56955;0005578, 0005201, 0031214, 0030502, 0001501;;;;;4q21.1;4
ASIC2;HS047657;0.0051;753;1;0;236;1;675;40;0043197, 0005887, 0043025, 0045202, 0015280, 0005248, 0007417, 0050974, 0043066, 0007422, 0007602, 0051965, 0035418, 0042391, 0003026, 0019229, 0001101, 0007605, 0007268;04742;;;;17q12;17
DRD5;HS042756;0.0051;465;3;0;242;1;675;1816;0031526, 0005887, 0035240, 0001588, 0007190, 0007191, 0008306, 0006874, 0071870, 0060292, 0045776, 0033861, 0001994, 0060158, 0010579, 0072593, 0045924, 0001992, 0001975, 0042220, 0046960, 0001963, 0042060;04080, 04020, 04728;;;;4p16.1;4
ECM1;HS042813;0.0051;733;3;0;249;1;675;1893;0005615, 0005578, 0004871, 0001525, 0031214, 0006954, 0030502, 0001960, 0010466, 0001503, 0045766, 0001938, 0043123, 2000404, 0006357, 0002828;;;;;1q21;1
PRB2;HS085364;0.0050;586;1;0;251;1;675;653247;0005576;04970;;;;12p13.2;12
SCN3A;HS051915;0.0050;644;9;0;261;1;675;6328;0005737, 0001518, 0005248;;;;;2q24;2
HSD17B3;HS046361;0.0050;747;1;0;263;1;675;3293;0005789, 0047045, 0006702, 0030539, 0044281, 0061370;00140, 01100;;;;9q22;9
SLITRK1;HS040601;0.0049;857;1;0;268;1;675;114798;0016021, 0030534, 0007409, 0042592, 0035264;;;;;13q31.1;13
SLC4A7;HS056549;0.0049;737;1;0;270;1;675;9497;0016324, 0016323, 0016021, 0005886, 0032420, 0005452, 0008510, 0060117, 0021747, 0061299, 0046666;;;;;3p22;3
HRK;HS055588;0.0049;684;1;0;271;1;675;8739;0016021, 0005739, 0006915, 0043065, 0032464, 0090200;;;;;12q24.22;12
HTR2C;HS046407;0.0049;7100;5;0;2868;2;675;3358;0005887, 0071886, 0008144, 0001587, 0051378, 0001662, 0006182, 0051482, 0007631, 0007626, 0007208, 0070374, 0010513, 0032098, 0043397, 0031644, 0051209, 0042493, 0007268;04020, 04540, 04726, 04080;;;;Xq24;X
TNFRSF21;HS045183;0.0049;660;1;0;280;1;675;27242;0030424, 0005737, 0016021, 0005886, 0044255, 0051402, 0007165, 0044281;04060;;;;6p21.1;6
WNT2;HS053382;0.0048;832;2;0;288;1;675;7472;0005737, 0031012, 0005615, 0005578, 0005125, 0048018, 0055009, 0060070, 0060317, 0045165, 0007267, 0071300, 0071560, 0061072, 0060716, 0002088, 0060492, 0061180, 0030182, 0090263, 0060045, 0060501, 0048146, 0002053, 0051091, 0045944;04340, 04390, 05205, 05217, 05200, 04916, 04310, 05166;;;;7q31.2;7
KRIT1;HS055711;0.0048;1163;4;0;292;1;675;889;0005911, 0005737, 0005874, 0005886, 0008017, 0005546, 0005083, 0001525, 0045454, 0016525, 2000352, 0010596, 0001937, 0032092, 2000114, 0007264;04015;;;;7q21.2;7
RIT1;HS051664;0.0048;787;1;0;302;1;675;6016;0005886, 0005516, 0005525, 0003924, 0048011, 0007265;;;;;1q22;1
NOS1;HS048456;0.0048;29221;19;0;7756;3;675;4842;0005856, 0005829, 0043197, 0048471, 0001917, 0043234, 0042383, 0016529, 0045202, 0034618, 0046870, 0050660, 0010181, 0020037, 0044325, 0005506, 0050661, 0003958, 0004517, 0097110, 0017080, 0034617, 0006527, 0007596, 0071363, 0042738, 0051701, 0033555, 0007520, 0045776, 0010523, 0051346, 0043267, 0051612, 0042136, 0006809, 0007263, 0018119, 0090382, 0031284, 0035066, 1902307, 0045944, 0045909, 0055117, 0009408, 0001666, 0006941;04730, 01100, 04145, 00330, 04713, 05014, 05010, 04970, 04020;;;;12q24.22;12
HSD17B2;HS046362;0.0047;811;1;0;306;1;675;3294;0005789, 0016021, 0047006, 0004303, 0047035, 0001701, 0001890, 0032526, 0006694;00140, 01100, 04913;;;;16q24.1-q24.2;16
PRDM16;HS038887;0.0047;804;1;0;318;1;675;63976;0017053, 0046872, 0043565, 0003713, 0050873, 0030853, 0000122, 0030512, 0022008, 0060021, 0045893, 0043457, 0035019, 0043586, 0006351, 0050872;;;;;1p36.23-p33;1
ADH4;HS041146;0.0047;1136;1;0;326;1;675;127;0005829, 0015630, 0004024, 0004032, 0005503, 0019115, 0051287, 0003960, 0019841, 0004745, 0008270, 0046164, 0006081, 0006069, 1901661, 0042572, 0006805;00010, 00071, 00980, 01100, 00982, 05204, 00830, 00350;;;;4q22;4
CUL3;HS055060;0.0046;941;2;0;329;1;675;8452;0031463, 0005794, 0005634, 0005827, 0031208, 0007050, 0016477, 0048208, 0008054, 0000910, 0040016, 0000082, 0007369, 0007229, 0097193, 0000090, 0035024, 0008284, 0032467, 0006513, 0000209, 0017145, 0043149, 0001831, 0016055;04120;;;;2q36.2;2
C21orf33;HS054539;0.0046;696;5;0;334;1;675;8209;0005739;;;;;21q22.3;21
GABRA2;HS044420;0.0046;739;1;0;335;1;675;2555;0030424, 0030054, 0034707, 0030285, 0005886, 0045211, 0008503, 0005254, 0005230, 0004890, 0007214, 0034220, 0006836, 0001505;05032, 04080, 05033, 04723, 04727;;;;4p12;4
GABRG2;HS044465;0.0046;638;3;0;342;1;675;2566;0030424, 0030054, 0034707, 0005737, 0032590, 0060077, 0005887, 0045211, 0008503, 0005254, 0005230, 0004890, 0030534, 0007214, 0034220, 0009791, 0051932;04080, 04723, 04727, 05033, 05032;;;;5q34;5
HAGH;HS046123;0.0046;767;3;0;344;1;675;3029;0005737, 0005759, 0004416, 0008270, 0006750;00620;;;;16p13.3;16
HCRT;HS046142;0.0046;14714;4;0;3240;2;675;3060;0030054, 0005576, 0048471, 0005791, 0030141, 0008021, 0042755, 0007204, 0008156, 0043267, 0051970, 0007218, 0007200, 0051928, 0051971, 0007205, 0060079, 0046928, 0007268;04080;;;;17q21;17
HES5;HS047345;0.0046;700;1;0;348;1;675;388585;0005654, 0003682, 0003690, 0001078, 0008134, 0048708, 0042491, 0042668, 0043010, 0051216, 0007155, 0048469, 0022010, 0072049, 0021861, 0021781, 0072282, 0048712, 2000978, 2000981, 0045665, 0048715, 2000974, 2000737, 0021915, 0097150, 0007219, 0030513, 0045747, 0048661, 0045944, 0045893, 0042517, 0006461, 0031641, 0072050, 0007224, 0072086, 0021537;04330;;;;1p36.32;1
KIDINS220;HS070358;0.0045;1096;1;0;350;1;675;57498;0005829, 0016021, 0005770, 0043234, 0030165, 0000186, 0016482, 0048813, 0001701, 0038180, 0048011, 0010976;04722;;;;2p24;2
ASIC1;HS047844;0.0045;1027;2;0;350;1;675;41;0005887, 0045202, 0015280, 0008306, 0070588, 0007613, 0046929, 0042391, 0001101, 0009268, 0007165;;;;;12q12;12
NMT1;HS048451;0.0045;953;1;0;353;1;675;4836;0015629, 0030054, 0005829, 0005886, 0003824, 0004379, 0001701, 0097193, 0006499, 1900740, 0009249, 0022400, 0016056, 0016032;;;;;17q21.31;17
ECI1;HS042471;0.0045;823;1;0;359;1;675;1632;0005743, 0005759, 0004165, 0006635;00071;;;;16p13.3;16
ASIC5;HS049270;0.0045;483;1;0;369;1;675;51802;0016021, 0005886, 0015252, 0015280, 0034220;;;;;4q32.1;4
SKAP2;HS055747;0.0044;727;3;0;377;1;675;8935;0005829, 0005886, 0005543, 0005070, 0042113, 0008285, 0006461, 0007165;;;;;7p15.2;7
RAMP1;HS039649;0.0044;1326;1;0;378;1;675;10267;0009986, 0005615, 0005887, 0043235, 0004948, 0015026, 0008565, 0001525, 0006816, 0006886, 0030819, 0060050, 0072659, 0031623, 0008277;04270;;;;2q36-q37.1;2
CRP;HS041617;0.0044;175686;43;0;56012;10;675;1401;0005576, 0005615, 0030175, 0030426, 0005739, 0005886, 0015485, 0033265, 0030169, 0046872, 0006953, 0007568, 0071277, 0071333, 0006958, 0050830, 0010888, 0010745, 0008228, 1900006, 0051258, 0045471, 0001666, 0010288, 0042060;;;;;1q23.2;1
SPAST;HS052717;0.0044;1707;8;0;386;1;675;6683;0005813, 0031410, 0005783, 0005768, 0016021, 0005874, 0030496, 0005634, 0048471, 0005819, 0005524, 0008017, 0008568, 0007409, 0008219, 0007109, 0006888, 0001578, 0051013, 0031117, 0034214, 0051260;;;;;2p24-p21;2
ADH1B;HS041048;0.0044;1461;1;0;388;1;675;125;0005829, 0004024, 0008270, 0006069, 0006805;00980, 00830, 00982, 00071, 01100, 00350, 05204, 00010;;;;4q23;4
GNRH1;HS045300;0.0044;114695;18;0;34727;7;675;2796;0005576, 0005615, 0005183, 0007267, 0007565, 0007275, 0043066, 0008285, 0042698, 0010468, 2000354, 0031960, 0045471, 0007165;04080, 04912;;;;8p21-p11.2;8
TUBB;HS043071;0.0042;912;1;0;434;1;675;203068;0044297, 0005829, 0070062, 0005874, 0005641, 0005886, 0005525, 0003924, 0042288, 0005200, 0005198, 0051301, 0006928, 0030705, 0000086, 0007017, 0042267, 0051258, 0051225;05130, 04540, 04145;;;;6p21.33;6
NPTX2;HS048486;0.0042;1054;1;0;440;1;675;4885;0005576, 0046872, 0007268;;;;;7q21.3-q22.1;7
DGCR14;HS054546;0.0042;1022;5;0;454;1;675;8220;0071013, 0000398, 0007399;;;;;22q11.21;22
GJD2;HS038799;0.0041;1884;1;0;460;1;675;57369;0005922, 0005921, 0016021, 0005886, 0005243, 0001508, 0007268, 0007601;04540;;;;15q14;15
HTR1F;HS046404;0.0041;835;1;0;464;1;675;3355;0005887, 0051378, 0004993, 0007193, 0007268;04080, 04726;;;;3p12;3
MTDH;HS056200;0.0041;2972;2;0;472;1;675;92140;0016324, 0005789, 0016021, 0046581, 0016604, 0031965, 0005730, 0048471, 0005923, 0003713, 0031663, 0043066, 0000122, 0045766, 0010508, 0043123, 0051092, 0051897;;;;;8q22.1;8
ATP5A1;HS048567;0.0041;980;1;0;473;1;675;498;0005759, 0005753, 0005886, 0045261, 0005524, 0042288, 0046933, 0046961, 0015991, 0009790, 0006629, 0042776, 0001937, 0022904;05012, 01100, 05016, 00190, 05010;;;;18q21;18
LIAS;HS040228;0.0040;1326;3;0;516;1;675;11019;0005739, 0051539, 0016992, 0046872, 0006954, 0001843, 0032496, 0006979;01100, 00785;;;;4p14;4
SLC4A4;HS055536;0.0040;1459;3;0;519;1;675;8671;0016323, 0005887, 0005452, 0008510;04964, 04976, 04972;;;;4q21;4
COL4A1;HS041205;0.0039;1187;5;0;526;1;675;1282;0005587, 0005788, 0005576, 0005201, 0048407, 0001525, 0007411, 0071230, 0030574, 0022617, 0007528;04151, 04510, 04512, 05146, 04974, 05200, 05222;;;;13q34;13
ENO1;HS043054;0.0039;14232;3;0;9447;3;675;2023;0005829, 0070062, 0031430, 0005634, 0000015, 0005886, 0003677, 0000287, 0004634, 0003700, 0003714, 0006094, 0006096, 0030308, 0000122, 0009615, 0044281, 0006351;03018, 01230, 01200, 01100, 00010, 04066;;;;1p36.2;1
KIAA0226;HS056734;0.0039;671;1;0;553;1;675;9711;0005769, 0005770, 0005764, 0006914, 0006897, 0010507, 0045806;;;;;3q29;3
ST3GAL4;HS052382;0.0039;1034;1;0;554;1;675;6484;0005576, 0032580, 0000139, 0030173, 0003836, 0047288, 0018146, 0016266, 0043687, 0018279;00601, 01100;;;;11q24.2;11
RASL12;HS048956;0.0039;1230;2;0;558;1;675;51285;0016020, 0005525, 0003924, 0007264;;;;;15q11.2-q22.33;15
CLTC;HS040918;0.0038;1248;1;0;568;1;675;1213;0030118, 0030132, 0030130, 0030669, 0005829, 0070062, 0042470, 0005739, 0005819, 0032588, 0005198, 0019886, 0006886, 0007067, 0006892, 0031623, 0033572;04721, 05016, 05100, 04142, 04961, 04144;;;;17q23.1;17
NEDD4L;HS043942;0.0038;2088;4;0;568;1;675;23327;0005829, 0005654, 0019870, 0019871, 0004842, 0006883, 0007588, 0034220, 0019048, 1901380, 1901017, 2000009, 1902306, 2000650, 0003085, 0000122, 0030512, 2001259, 2001288, 0010765, 0043161, 0070936, 0042787, 0003254, 0060306, 0042176, 2000810, 0086005, 0010038, 0009651, 0006814, 0006367, 0007179, 0043162, 0016032, 0030104;04960, 04120, 04144;;;;18q21;18
MT-ND1;HS085714;0.0038;915;3;0;583;1;675;4535;0016021, 0005747, 0008137, 0006120, 0044281;00190, 05012, 01100;;;;;placenta
HCFC1;HS046138;0.0038;1972;9;0;583;1;675;3054;0000123, 0005739, 0071339, 0070688, 0043025, 0048188, 0003682, 0003700, 0003713, 0007049, 0043984, 0043981, 0043982, 0019048, 0000122, 0045787, 0010628, 0050821, 0043254, 0019046, 0006366;05168;;;;Xq28;X
NOS3;HS081910;0.0038;56881;20;0;15924;4;675;4846;0005901, 0005856, 0005829, 0030666, 0000139, 0005634, 0034618, 0046870, 0050660, 0010181, 0020037, 0005506, 0050661, 0003958, 0004517, 0034617, 0001525, 0006527, 0007596, 0001974, 0043542, 0001701, 0051701, 0031663, 0030324, 0007005, 0045776, 0051926, 0008285, 1902042, 0051346, 0014740, 0010544, 0043267, 0006809, 0007263, 0001542, 0090382, 0045766, 0031284, 0045909, 0050880, 0050999, 0002028, 0003100, 0003057, 0034405, 0009408, 0014806;00330, 04020, 04066, 04151, 01100, 04915, 04370;;;;7q36;7
GNAS;HS085618;0.0038;11668;6;0;4235;2;675;2778;0005576, 0030133, 0007565, 0009306, 0005886, 0001726, 0005829, 0030425, 0005834, 0031683, 0005525, 0003924, 0035255, 0046872, 0031852, 0004871, 0007191, 0007610, 0051216, 0006306, 0048701, 0035116, 0001958, 0006112, 0071514, 0035264, 0045669, 0045672, 0040032, 0042493, 0007606, 0043588, 0001894, 0005737, 0031224, 0032588, 0004016, 0007190, 0071880, 0007596, 0071870, 0071377, 0071380, 0046907, 0043950, 0032320, 0050796, 0007608, 0055085, 0006833;04916, 04972, 05031, 04730, 04970, 04971, 04020, 05032, 04724, 04911, 04713, 04918, 04742, 04270, 05110, 04913, 05034, 05414, 04962, 04961, 04915, 05146, 04976, 05142, 04261, 04540, 04015, 04912, 04728, 05030, 04726;;;;20q13.3;20
HSD17B4;HS046363;0.0038;1282;1;0;596;1;675;3295;0005739, 0005782, 0005778, 0044594, 0003857, 0033989, 0016853, 0016508, 0042803, 0032934, 0036109, 0008209, 0006699, 0008210, 0033540, 0036112, 0060009, 0000038, 0036111;00120, 04146, 01100;;;;5q21;5
LGI1;HS056194;0.0038;2080;2;0;597;1;675;9211;0030054, 0005576, 0005615, 0045202, 0007411, 0008283, 0030307, 0050806, 0051260;;;;;10q24;10
SV2A;HS056894;0.0038;1651;1;0;599;1;675;9900;0005911, 0005783, 0016021, 0031594, 0043005, 0048786, 0030672, 0004872, 0022857, 0006874, 0006836;04512;;;;1q21.2;1
HTR6;HS046411;0.0037;1519;1;0;613;1;675;3362;0005929, 0030425, 0005887, 0004969, 0004993, 0007420, 0007187, 0007612, 0060291, 0014058, 0014053, 0014050, 0033603, 0014054, 0042493, 0032355, 0007268;04080, 04726, 04020;;;;1p36-p35;1
HPSE2;HS051704;0.0037;1207;2;0;620;1;675;60495;0005622, 0005886, 0005578, 0043395, 0030305, 0005975, 0006027, 0044281;05205, 01100, 00531;;;;10q23-q24;10
SCN10A;HS038877;0.0037;2114;1;0;620;1;675;6336;0071439, 0001518, 0005248, 0086067, 0086069, 0042475, 0060371, 0055117, 0002027, 0007600, 0019233;;;;;3p22.2;3
UBL4A;HS054560;0.0037;2117;2;0;629;1;675;8266;0071818, 0019787, 0006464, 0071816, 0006810;;;;;Xq28;X
INTU;HS045146;0.0037;1852;1;0;641;1;675;27152;0009986, 0005737, 0042384, 0060173, 0007399, 0008589, 0021513;;;;;4q28.1;4
PROK2;HS051725;0.0036;1924;3;0;652;1;675;60675;0005576, 0001664, 0000187, 0001525, 0008283, 0006935, 0007623, 0007204, 0007186, 0006954, 0043066, 0007218, 0045987, 0019233, 0007283;;;;;3p13;3
IKBKAP;HS039263;0.0036;1504;1;0;653;1;675;8518;0005737, 0016591, 0033588, 0005730, 0008023, 0008607, 0004871, 0006955, 0030335, 0006461, 0006468, 0006357, 0006368;;;;;9q31;9
AKT1S1;HS039233;0.0036;1090;1;0;671;1;675;84335;0005829, 0007173, 0038095, 0008543, 0045087, 0045792, 0006469, 0032007, 0048011, 0048015, 0043523;04150;;;;19q13.33;19
HNMT;HS046243;0.0035;1951;8;0;689;1;675;3176;0005737, 0043005, 0005634, 0046539, 0007420, 0006972, 0007585, 0014075, 0042220, 0051384, 0070555, 0002347;00340;;;;2q22.1;2
CAV2;HS055473;0.0035;2055;1;0;697;1;675;858;0002080, 0005901, 0009986, 0005829, 0031234, 0005794, 0000139, 0005887, 0005811, 0016020, 0005634, 0048471, 0043234, 0030133, 0042803, 0070836, 0007029, 0007005, 0001937, 0030512, 0060161, 0001938, 0051259, 0007088, 0048741, 0007268, 0048278, 0006906;04144, 05100, 05205, 04510;;;;7q31.1;7
SERPINC1;HS081907;0.0035;20351;4;0;10342;3;675;462;0005615, 0005886, 0008201, 0004867, 0007596, 0050728, 2000266, 0030162, 0007584;04610;;;;1q25.1;1
PTX3;HS051424;0.0035;4812;9;0;734;1;675;5806;0005576, 0001872, 0006954, 0008228, 0045429, 0050766, 0001878;;;;;3q25;3
MLYCD;HS044013;0.0034;2209;2;0;755;1;675;23417;0005829, 0005759, 0005782, 0050080, 0006085, 0006633, 0019395, 2001294, 0046321, 0031998, 0010906, 0002931;00640, 01100, 04146, 00410;;;;16q24;16
MT-ND6;HS085720;0.0034;1089;1;0;758;1;675;4541;0016021, 0005747, 0008137, 0006120, 0044281;05012, 01100, 00190;;;;;placenta
HDAC4;HS056775;0.0034;2435;1;0;780;1;675;9759;0031672, 0042641, 0005737, 0005829, 0000118, 0031594, 0017053, 0030018, 0003677, 0004407, 0032041, 0097372, 0046969, 0046970, 0030955, 0003714, 0008270, 0030183, 0014898, 0006338, 0070932, 0070933, 0006954, 0008285, 0045820, 0010832, 0045668, 0043433, 0000122, 0007399, 0002076, 0034983, 0008284, 0033235, 0051091, 0045944, 0010882, 0043393, 0048742, 0014894, 0042493, 0070555, 0001501, 0006351;05034, 05203, 05206, 05169;;;;2q37.3;2
C1R;HS053093;0.0033;1919;1;0;787;1;675;715;0005576, 0005509, 0004252, 0006958, 0045087, 0006508;05150, 05322, 04610, 04145, 05133;;;;12p13;12
FOXG1;HS038097;0.0033;2421;1;0;799;1;675;2290;0005634, 0003677, 0043565, 0003700, 0007568, 0016199, 0007420, 0021954, 0009953, 0030900, 0042472, 0045665, 0045892, 0045787, 0002052, 0007346, 0006351;;;;;14q13;14
KCNE1;HS9090585;0.0033;2544;1;0;811;1;675;3753;0016324, 0009986, 0005764, 0008076, 0030018, 0005251, 0015459, 0071320, 0002070, 0060047, 1901381, 0071435, 0006487, 0006493, 1902259, 0086091, 0086005, 0060307, 0007605, 0016021;04261;;;;21q22.12;21
PGM1;HS049318;0.0033;1694;1;0;815;1;675;5236;0015629, 0005829, 0000287, 0004614, 0019388, 0006094, 0005978, 0005980, 0006096, 0044281;00010, 00030, 00052, 00520, 00500, 00230, 01100;;;;1p31;1
APEH;HS046344;0.0033;1923;1;0;838;1;675;327;0005737, 0031965, 0004252, 0006508;;;;;3p21.31;3
KCNJ2;HS047119;0.0032;2461;1;0;844;1;675;3759;0030425, 0043025, 0008076, 0005242, 0005546, 0086008, 0030007, 0015693, 0086012, 0010107, 0051289, 0086002, 0086091, 0060306, 0060075, 0014861, 0055119, 0090076, 0007268;04725, 04971;;;;17q24.3;17
PDE5A;HS055529;0.0032;2067;1;0;851;1;675;8654;0005829, 0047555, 0004114, 0030553, 0008270, 0007596, 0046069, 0055118, 0042130, 0010613, 0043406, 0060282, 0055119, 0007165;00230;;;;4q27;4
HTRA1;HS050769;0.0032;3361;2;0;890;1;675;5654;0005829, 0005615, 0004252, 0030514, 0030512, 0006508, 0001558;;;;;10q26.3;10
ABR;HS045858;0.0031;1950;2;0;912;1;675;29;0005829, 0005886, 0005096, 0005543, 0030675, 0005089, 0030036, 0097190, 0007420, 0042472, 0030336, 0050728, 0043314, 0050885, 0048011, 0043065, 0050766, 0051056, 0032496, 0007264;;;;;17p13.3;17
ESD;HS043157;0.0031;2017;3;0;914;1;675;2098;0016023, 0005794, 0005634, 0004091, 0047374, 0018738, 0046294;01200;;;;13q14.1-q14.2;13
RBP4;HS051609;0.0031;4699;8;0;950;1;675;5950;0005829, 0005615, 0043234, 0016918, 0019841, 0034632, 0048738, 0050908, 0048562, 0060059, 0048706, 0048807, 0006094, 0042593, 0060347, 0030324, 0030277, 0008584, 0060044, 0007603, 0051024, 0032024, 0045471, 0032868, 0032526, 0042574, 0042572, 0007283, 0060157, 0060065, 0060068;;;;;10q23-q24;10
SYT1;HS052852;0.0031;3399;1;0;952;1;675;6857;0030054, 0042584, 0060201, 0061202, 0060203, 0070083, 0031045, 0030666, 0060076, 0016021, 0043005, 0005886, 0042734, 0008021, 0030672, 0005545, 0005509, 0005544, 0050750, 0017075, 0005215, 0005513, 0014047, 0007269, 0051260, 0017158, 0017157, 0016079;04721;;;;12cen-q21;12
TYMS;HS053256;0.0030;12208;4;0;5403;2;675;7298;0005829, 0005743, 0005759, 0005730, 0005654, 0048037, 0008144, 0005542, 0003729, 0000166, 0004799, 0007568, 0051216, 0007623, 0009157, 0048589, 0006281, 0006260, 0006231, 0006235, 0046078, 0019088, 0060574, 0031100, 0048015, 0005976, 0006206, 0046134, 0000083, 0034097, 0042493, 0045471, 0051593, 0051384, 0046683, 0032570, 0009636, 0033189, 0046653, 0019860;01100, 00240, 00670;;;;18p11.32;18
VIPR1;HS053357;0.0029;2574;1;0;1036;1;675;7433;0005737, 0005887, 0005634, 0004999, 0007586, 0007187, 0006955, 0006936, 0008284, 0007268;04080;;;;3p22;3
ADORA2B;HS041484;0.0029;2302;1;0;1087;1;675;136;0005887, 0001609, 0007190, 0000187, 0007189, 0006968, 0031668, 0007588, 0007186, 0007254, 0030828, 0032722, 0002882, 0031284, 0032755, 0043306, 0010575, 0060087;05034, 04270, 04015, 04080, 04020;;;;17p12;17
ATP1B1;HS048431;0.0028;1366;1;0;1130;1;675;481;0016324, 0016323, 0005901, 0005890, 0005391, 0007596, 0007155, 0050900, 0001666;04261, 04260, 04961, 04971, 04973, 04976, 04970, 04974, 04960, 04978, 04972, 04911, 04964, 04918;;;;1q24;1
LCT;HS047595;0.0028;4458;3;0;1147;1;675;3938;0016324, 0005887, 0017042, 0000016, 0005975, 0044245, 0044281;00052, 04973, 01100;;;;2q21;2
CSPG4;HS041863;0.0028;3013;2;0;1152;1;675;1464;0016324, 0009986, 0005576, 0005796, 0005887, 0031258, 0043202, 0004871, 0000187, 0001525, 0005975, 0008283, 0030206, 0030207, 0030208, 0008347, 0035556, 0050731, 0048771, 0007169;;;;;15q24.2;15
WNT1;HS053381;0.0028;3134;2;0;1160;1;675;7471;0009986, 0005788, 0005615, 0005796, 0005886, 0005578, 0005125, 0005109, 0048018, 0044212, 0060348, 0001658, 0044336, 0071375, 0021551, 0021588, 0021536, 0000578, 0021797, 0071425, 0070365, 0042472, 0030901, 0022004, 0007520, 0030514, 0090344, 0022408, 0010812, 0045599, 2000059, 0030512, 0030182, 0048664, 0031100, 0061184, 0048146, 0043568, 0010592, 0045747, 0001934, 0051091, 0045944, 0045893, 0009611, 0042770, 0060061, 0021527, 0033077, 0030579;04390, 04310, 05200, 05166, 04340, 05217, 05205, 04916;;;;12q13;12
PDE4A;HS049051;0.0027;3028;1;0;1198;1;675;5141;0005829, 0016020, 0048471, 0032587, 0004115, 0030552, 0046872, 0006198, 0035690, 0043949, 0010738, 0007608, 0007165;00230, 05032;;;;19p13.2;19
LARS;HS049117;0.0027;2093;1;0;1212;1;675;51520;0005829, 0002161, 0005524, 0004823, 0006429, 0006450, 0006418;00970;;;;5q32;5
DRD3;HS042754;0.0027;2742;3;0;1230;1;675;1814;0045177, 0042995, 0030139, 0005887, 0035240, 0001591, 0008144, 0007191, 0007195, 0050482, 0048148, 0006874, 0032922, 0042417, 0002031, 0007626, 0050883, 0007194, 0045776, 0060160, 0048715, 0051898, 0050709, 0032416, 0000122, 0008284, 0060161, 0045840, 0035815, 0045944, 0060134, 0002016, 0045187, 0014059, 0051584, 0019216, 0040012, 0040014, 0001975, 0042493, 0034776, 0043278, 0035176, 0001963, 0008542;04080, 04728;;;;3q13.3;3
PKM;HS049380;0.0027;3698;3;0;1239;1;675;5315;0005929, 0005829, 0070062, 0005739, 0005634, 0005886, 0005524, 0000287, 0030955, 0004743, 0006096, 0012501, 0044281;00230, 04930, 05203, 01230, 01200, 01100, 00620, 00010;;;;15q22;15
S100B;HS051880;0.0027;25844;18;0;6133;2;675;6285;0005576, 0005615, 0043025, 0005634, 0048471, 0001726, 0005509, 0048306, 0042803, 0048156, 0008270, 0048708, 0007409, 0008283, 0071456, 0007417, 0045087, 0007611, 0060291, 0007613, 2001015, 0043065, 0008284, 0043123, 0008360, 0048168, 0051384, 0051597;;;;;21q22.3;21
CLN3;HS040879;0.0026;3740;7;0;1320;1;675;1201;0005776, 0005901, 0005769, 0000139, 0005795, 0030176, 0005770, 0005765, 0005739, 0043005, 0005634, 0008021, 0005802, 0051082, 0042987, 0015809, 0008306, 0000046, 0008219, 0006520, 0051480, 0006681, 0001575, 0006678, 0035235, 0007042, 0035752, 0043086, 0016242, 0043524, 0045861, 0050885, 0042133, 0030163, 0006457, 0016485, 0006898, 0001508, 0006684, 0007034, 0047496;04142;;;;16p12.1;16
RHAG;HS051658;0.0026;3573;3;0;1323;1;675;6005;0005887, 0051739, 0008519, 0015701, 0015670, 0006873, 0044281;;;;;6p12.3;6
GLA;HS045156;0.0025;4136;2;0;1367;1;675;2717;0005576, 0005794, 0043202, 0004557, 0016936, 0042803, 0052692, 0005102, 0016139, 0046477, 0045019, 0051001, 0009311, 0044281;00052, 00600, 00603, 04142, 00561;;;;Xq22;X
AURKA;HS052810;0.0025;3974;1;0;1377;1;675;6790;0005829, 0030496, 0005634, 0048471, 0005876, 0031616, 0005524, 0004674, 0004712, 0031145, 0051301, 0030030, 0007067, 0032091, 0048015, 0045840, 0046777, 0046605, 0031647, 0007051, 0043146;04114;;;;20q13;20
PLXNA2;HS049443;0.0025;2954;1;0;1405;1;675;5362;0005887, 0005622, 0002116, 0017154, 0007411, 0051642, 0021935, 0060174, 0021915, 0060037, 0030334, 0001756;04360;;;;1q32.2;1
IL9;HS046880;0.0025;4259;4;0;1413;1;675;3578;0005615, 0006955, 0006954, 0030307, 0008284, 0045407;04630, 04060, 05310;;;;5q31.1;5
HTR4;HS046409;0.0025;3809;2;0;1423;1;675;3360;0005737, 0005768, 0005887, 0004993, 0007187, 0008284, 0032098, 0007268;04726, 04080, 04020;;;;5q31-q33;5
ALOX12;HS044230;0.0025;3599;2;0;1423;1;675;239;0005829, 0042383, 0004052, 0051120, 0047977, 0005506, 0016165, 0007568, 0019369, 0006928, 0071396, 0061436, 0019395, 0051122, 1901751, 0043651, 2001303, 2001306, 0019372, 0010656, 0090331, 0045766, 0043065, 0045785, 0030307, 0030335, 0008284, 0043280, 0045603, 0010595, 0010628, 0051901, 0048661, 0045909, 0042554;01100, 04726, 00590;;;;17p13.1;17
